LEAID,grade,year,M,H,Dis,D,G,G_year,unit_id,P_white_white,P_white_nonwhite,P_nonwhite_white,n_sch,charter_percent,loc,pupteach,sec_teach_pct,sec_counselor_pct,prop_tax_share,enrollment,inst_pp_tcur,support_pp,current_pp,total_rev_pp,core_exp_pp,avg_sch_size
4808940,12,2013,0.17937108443816258,0.15040515602972346,0.4861405484463284,0,0,0,191,0.46045957870049353,0.5395404212995065,0.2353992391250799,128,2.34375,NA,14.47,38.12503178343193,NA,78.23594134211805,85372,5624,3610,9661,12466,9234,666.96875
4808940,9,2014,0.19517123962803817,0.1793508401309902,0.5434654431862553,0,0,0,192,0.4375716558070487,0.5624283441929513,0.19481034515342663,129,2.3255813953488373,NA,14.52,37.096655098574914,NA,80.35215333810558,84564,5599,3688,9719,13497,9287,655.5348837209302
4808940,10,2014,0.18204709518378695,0.16335254156474072,0.5275514398317174,0,0,0,189,0.4389991596528025,0.5610008403471975,0.2082953332009457,129,2.3255813953488373,NA,14.52,37.096655098574914,NA,80.35215333810558,84564,5599,3688,9719,13497,9287,655.5348837209302
4808940,11,2014,0.1850662947691564,0.1642811268212367,0.5151689141853819,0,0,0,190,0.4639149246991318,0.5360850753008681,0.22917443016479952,129,2.3255813953488373,NA,14.52,37.096655098574914,NA,80.35215333810558,84564,5599,3688,9719,13497,9287,655.5348837209302
4808940,12,2014,0.17515731892540912,0.15086669723896967,0.4822410061317912,0,0,0,191,0.4375169368773433,0.5624830631226567,0.23246274901625155,129,2.3255813953488373,NA,14.52,37.096655098574914,NA,80.35215333810558,84564,5599,3688,9719,13497,9287,655.5348837209302
4808940,9,2015,0.19447471791814896,0.17670910302349055,0.5351449230407673,0,0,0,192,0.42885106107574855,0.5711489389242514,0.1964404260024033,130,2.3076923076923075,NA,14.37,39.10656557154587,NA,83.20205841653063,83648,5681,3357,9456,14808,9038,643.4461538461538
4808940,10,2015,0.196276710127494,0.17575270802305337,0.5160751526508842,0,0,0,189,0.4436100838135491,0.5563899161864508,0.2170747210141039,130,2.3076923076923075,NA,14.37,39.10656557154587,NA,83.20205841653063,83648,5681,3357,9456,14808,9038,643.4461538461538
4808940,11,2015,0.1856303504999876,0.16402213983868405,0.5266614731583013,0,0,0,190,0.450679117318195,0.549320882681805,0.2168247322047688,130,2.3076923076923075,NA,14.37,39.10656557154587,NA,83.20205841653063,83648,5681,3357,9456,14808,9038,643.4461538461538
4808940,12,2015,0.175552539671351,0.15458971557427553,0.4902651558360901,0,0,0,191,0.4580545320907994,0.5419454679092006,0.23904493318949785,130,2.3076923076923075,NA,14.37,39.10656557154587,NA,83.20205841653063,83648,5681,3357,9456,14808,9038,643.4461538461538
4808940,9,2016,0.09935152266523262,0.08409260133626587,0.4577103098603767,0,0,0,192,0.22561492527340032,0.7743850747265997,0.12219356168649072,130,2.3076923076923075,NA,14.34,39.86328445292204,NA,82.58571610655564,83067,5645,3981,10082,17001,9626,638.9769230769231
4808940,10,2016,0.093250920611951,0.0784848230497708,0.43387630993431064,0,0,0,189,0.2226641676373725,0.7773358323626275,0.1267432814840261,130,2.3076923076923075,NA,14.34,39.86328445292204,NA,82.58571610655564,83067,5645,3981,10082,17001,9626,638.9769230769231
4808940,11,2016,0.09234426039389784,0.0777667528535439,0.42639383139822506,0,0,0,190,0.22475018602570104,0.775249813974299,0.13023910043989553,130,2.3076923076923075,NA,14.34,39.86328445292204,NA,82.58571610655564,83067,5645,3981,10082,17001,9626,638.9769230769231
4808940,12,2016,0.08482679677169988,0.07133202033977619,0.42009755278941147,0,0,0,191,0.2232957038856257,0.7767042961143743,0.13102429207585575,130,2.3076923076923075,NA,14.34,39.86328445292204,NA,82.58571610655564,83067,5645,3981,10082,17001,9626,638.9769230769231
4808940,9,2017,0.09516110046737047,0.08102319104926288,0.4456426896438894,0,0,0,192,0.2357870136521663,0.7642129863478336,0.13111272591210585,130,2.3076923076923075,NA,14.32,40.302213120215455,NA,83.95076410006172,81650,5792,4068,10322,18950,9860,628.0769230769231
4808940,10,2017,0.1028742812403182,0.08600469933747307,0.4374392106361795,0,0,0,189,0.2343339870211259,0.765666012978874,0.1343184334145685,130,2.3076923076923075,NA,14.32,40.302213120215455,NA,83.95076410006172,81650,5792,4068,10322,18950,9860,628.0769230769231
4808940,11,2017,0.09666513520052154,0.08081104413528442,0.4275869541662152,0,0,0,190,0.22768144721275477,0.7723185527872451,0.13163474737613357,130,2.3076923076923075,NA,14.32,40.302213120215455,NA,83.95076410006172,81650,5792,4068,10322,18950,9860,628.0769230769231
4808940,12,2017,0.09033235397194889,0.07567150371045034,0.40367760629293215,0,0,0,191,0.22401668354935533,0.7759833164506447,0.13536215387072148,130,2.3076923076923075,NA,14.32,40.302213120215455,NA,83.95076410006172,81650,5792,4068,10322,18950,9860,628.0769230769231
4808940,9,2018,0.10180857630489208,0.08608680130863555,0.4400846596546956,0,0,0,192,0.23988051916508576,0.7601194808349142,0.13445884025109997,130,3.8461538461538463,NA,14.45,40.76489001050613,NA,83.67242853616852,80032,5881,4209,10548,21363,10090,615.6307692307693
4808940,10,2018,0.09430757497357044,0.079622299961169,0.40814761635152935,0,0,0,189,0.2375878537927964,0.7624121462072037,0.14308720424344054,130,3.8461538461538463,NA,14.45,40.76489001050613,NA,83.67242853616852,80032,5881,4209,10548,21363,10090,615.6307692307693
4808940,11,2018,0.09996564432023478,0.08302840249127211,0.4142057862953683,0,0,0,190,0.23783717067571053,0.7621628293242895,0.143239197295542,130,3.8461538461538463,NA,14.45,40.76489001050613,NA,83.67242853616852,80032,5881,4209,10548,21363,10090,615.6307692307693
4808940,12,2018,0.0907803328455676,0.07552644574158,0.405594756873035,0,0,0,191,0.2242760381711057,0.7757239618288942,0.13517414840631484,130,3.8461538461538463,NA,14.45,40.76489001050613,NA,83.67242853616852,80032,5881,4209,10548,21363,10090,615.6307692307693
4808940,9,2019,0.10461968767026308,0.08877265139345987,0.4507325610480123,0,0,0,192,0.2403960111757278,0.7596039888242722,0.1318762221786491,128,3.90625,NA,14.75,40.06641053086485,NA,86.48148388077036,80911,6069,4223,10706,20986,10292,632.1171875
