"LEAID","NCESSCH","TYPE06","STATUS06","FTE06","LEVEL06","FRELCH06","REDLCH06","TOTFRL06","MIGRNT06","MEMBER06","G0906","G1006","G1106","G1206","ASIAN06","HISP06","BLACK06","WHITE06","TOTETH06","PUPTCH06","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0100390","010039001866","4","1",11,"4",63,2,65,-1,84,23,6,6,2,0,0,84,0,84,7.6,"12",0,0,0,23,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,0
"0100390","010039001878","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237000894","1","2",-2,"N",-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237000898","1","1",43.2,"3",461,46,507,-1,589,191,168,108,122,2,0,567,18,587,13.6,"12",0,1,0,184,6,0,1,0,161,6,0,0,0,102,5,0,0,0,120,1
"0102370","010237000899","1","1",102.2,"3",401,87,488,-1,1873,602,472,443,356,26,31,441,1366,1871,18.3,"21",3,11,10,162,415,2,6,9,107,348,1,7,11,106,318,1,2,1,66,285
"0102370","010237000900","1","1",75.5,"3",957,129,1086,-1,1416,513,392,321,190,2,0,1388,24,1415,18.8,"21",1,1,0,500,11,0,1,0,385,6,0,0,0,316,4,0,0,0,187,3
"0102370","010237000903","1","2",-2,"N",-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237000906","1","1",49.5,"3",403,80,483,-1,762,243,188,195,136,1,3,175,417,762,15.4,"42",46,0,3,56,138,47,0,0,41,100,42,1,0,44,108,31,0,0,34,71
"0102370","010237000912","1","1",85.5,"3",588,96,684,-1,1539,521,372,371,275,85,52,943,450,1533,18,"12",1,31,16,360,113,0,16,14,232,109,2,21,12,203,131,0,17,10,148,97
"0102370","010237000929","1","1",12.3,"3",34,5,39,-1,64,-2,2,18,44,1,1,57,5,64,5.2,"12",-6,-6,-6,-6,-6,0,0,0,2,0,0,0,0,16,2,0,1,1,39,3
"0102370","010237000934","1","1",96.7,"3",603,230,833,-1,1759,616,439,388,316,5,26,189,1522,1755,18.2,"41",5,0,7,74,527,4,2,9,44,380,3,2,5,33,344,1,1,5,38,271
"0102370","010237000942","1","1",143.5,"3",921,125,1046,-1,2515,803,632,610,470,72,38,1456,940,2507,17.5,"12",0,30,10,488,274,1,13,8,372,236,0,15,12,342,238,0,14,8,254,192
"0102370","010237000953","1","1",76,"3",340,85,425,-1,1324,408,342,329,245,7,8,230,1066,1324,17.4,"21",2,2,4,85,315,4,2,2,50,284,2,2,1,59,265,5,1,1,36,202
"0102370","010237000962","1","1",83,"3",631,75,706,-1,1004,227,256,265,256,1,0,998,5,1004,12.1,"12",0,1,0,226,0,0,0,0,253,3,0,0,0,264,1,0,0,0,255,1
"0102370","010237000964","1","1",52.2,"3",635,38,673,-1,819,295,235,144,145,0,1,805,13,819,15.7,"21",0,0,0,285,10,0,0,0,233,2,0,0,0,143,1,0,0,1,144,0
"0102370","010237000969","1","1",63,"3",832,33,865,-1,1113,391,290,268,164,1,0,1109,3,1113,17.7,"12",0,0,0,390,1,0,1,0,289,0,0,0,0,267,1,0,0,0,163,1
"0102370","010237000989","1","1",86,"3",711,107,818,-1,1515,507,410,350,248,143,13,198,1159,1515,17.6,"41",0,45,5,70,387,2,37,5,53,313,0,41,1,42,266,0,20,2,33,193
"0102370","010237000999","4","1",0,"4",3,1,4,-1,7,1,3,1,0,0,0,5,2,7,-1,"12",0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
"0102370","010237001000","4","1",0,"4",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001038","4","1",0,"4",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001040","4","1",0,"3",10,2,12,-1,22,8,5,5,4,0,0,14,8,22,-1,"12",0,0,0,5,3,0,0,0,5,0,0,0,0,3,2,0,0,0,1,3
"0102370","010237001083","3","1",-1,"3",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001086","3","1",-1,"3",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001586","4","1",0,"4",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001596","3","1",0,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001597","2","1",0,"1",0,0,0,-1,15,-2,-2,-2,-2,0,0,2,13,15,-1,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001598","4","1",0,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001600","2","1",0,"4",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001605","2","1",0,"4",0,0,0,-1,28,0,2,0,0,0,0,14,14,28,-1,"12",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"0102370","010237001618","2","1",48,"4",159,26,185,-1,269,20,23,33,79,13,1,155,98,269,5.6,"12",0,2,0,10,8,0,0,0,12,11,0,0,0,16,17,1,5,0,44,29
"0102370","010237001623","2","2",-2,"N",-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001624","4","1",0,"1",-2,-2,-2,-1,0,-2,-2,-2,-2,0,0,0,0,0,-1,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001625","2","1",0,"4",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001626","3","1",0,"3",-2,-2,-2,-1,0,-2,0,0,0,0,0,0,0,0,-1,"12",-6,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001686","4","1",-1,"4",41,1,42,-1,46,16,8,2,3,0,0,37,9,46,-1,"12",0,0,0,12,4,0,0,0,8,0,0,0,0,2,0,0,0,0,2,1
"0102370","010237001688","1","1",98,"3",624,169,793,-1,1679,554,429,372,324,38,18,283,1333,1679,17.1,"21",5,11,8,98,432,1,13,2,72,341,0,9,6,65,292,1,5,2,48,268
"0102370","010237001689","2","1",-1,"4",20,10,30,-1,655,0,0,0,0,0,2,627,25,655,-1,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001799","1","1",-1,"1",242,33,275,-1,307,-2,-2,-2,-2,0,0,304,3,307,-1,"12",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455001711","1","1",100,"3",437,162,599,-1,2560,679,677,625,579,207,714,275,1338,2555,25.6,"11",8,42,200,74,353,3,62,192,83,337,9,56,174,63,322,1,47,148,55,326
"0614550","061455001720","4","1",22.2,"3",259,42,301,-1,378,118,140,91,29,42,222,55,50,377,17,"11",4,6,73,15,19,2,19,81,22,16,2,13,51,13,12,0,4,17,5,3
"0614550","061455001723","1","1",90.6,"3",1369,225,1594,-1,2385,718,603,590,474,443,1070,582,278,2382,26.3,"11",4,103,380,155,75,3,111,275,159,54,1,116,252,153,68,1,113,163,115,81
"0614550","061455001729","4","1",0,"3",-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455001730","1","1",131.3,"3",1725,332,2057,-1,2853,938,832,642,441,382,1709,279,442,2843,21.7,"11",12,91,588,113,132,9,110,500,66,143,8,91,380,63,98,2,90,241,37,69
"0614550","061455001737","1","1",95.3,"3",968,258,1226,-1,2249,811,594,479,365,379,885,274,680,2242,23.6,"11",12,109,363,106,220,4,102,242,68,174,3,79,167,69,160,5,89,113,31,126
"0614550","061455001754","1","1",121.8,"3",1887,225,2112,-1,2669,856,747,618,448,715,1475,232,216,2660,21.9,"11",7,190,503,77,76,5,173,434,67,67,3,189,323,54,44,7,163,215,34,29
"0614550","061455001762","1","1",124,"3",1834,216,2050,-1,2684,1062,702,514,406,418,1962,134,153,2682,21.6,"11",8,132,819,59,44,3,117,511,39,30,1,89,362,11,51,3,80,270,25,28
"0614550","061455001986","4","1",21.6,"3",255,35,290,-1,298,70,108,71,49,54,172,55,14,295,13.8,"11",0,4,46,18,2,0,23,51,21,10,0,12,46,13,0,0,15,29,3,2
"0614550","061455002989","4","1",3,"3",16,0,16,-1,23,20,3,0,0,2,16,5,0,23,7.7,"11",0,1,15,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455003024","2","1",2,"4",6,0,6,-1,9,1,3,5,0,1,2,2,4,9,4.5,"11",0,0,0,0,1,0,1,0,0,2,0,0,2,2,1,0,0,0,0,0
"0614550","061455004483","4","1",2,"3",17,0,17,-1,20,8,11,1,0,5,4,7,4,20,10,"11",0,1,2,3,2,0,4,2,4,1,0,0,0,0,1,0,0,0,0,0
"0614550","061455005749","4","1",36.5,"4",1610,14,1624,-1,1627,334,448,468,317,111,935,118,427,1615,44.6,"11",10,19,201,27,70,5,23,265,34,118,4,40,260,32,132,5,29,173,21,87
"0614550","061455007497","1","1",13.3,"3",218,24,242,-1,292,43,79,73,97,33,195,48,13,291,22,"11",2,9,26,5,1,0,11,54,11,3,0,7,53,10,3,0,6,62,22,6
"0614550","061455007962","1","1",11.5,"3",207,7,214,-1,230,38,65,49,36,10,127,45,13,195,20,"11",0,2,19,8,1,0,2,36,11,1,0,1,30,10,2,0,4,19,6,3
"0614550","061455007963","1","1",128.6,"3",2032,348,2380,-1,3178,1139,863,688,488,992,1599,398,168,3174,24.7,"11",2,294,643,148,50,8,280,419,111,43,6,238,315,89,40,1,180,222,50,35
"0614550","061455007964","2","1",8,"3",29,6,35,-1,47,6,6,12,8,10,18,6,12,47,5.9,"21",0,1,3,0,2,0,3,1,1,1,1,2,7,0,2,0,1,3,1,3
"0614550","061455007965","1","1",5,"3",98,0,98,-1,101,8,17,31,45,8,62,4,25,100,20.2,"11",1,1,4,1,1,0,4,7,1,5,0,1,17,1,11,0,2,34,1,8
"0614550","061455008471","1","1",0,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455008697","1","1",18.7,"3",338,36,374,-1,639,247,155,144,54,49,364,139,65,623,34.2,"11",4,14,154,47,20,2,16,88,26,16,0,14,72,37,21,0,5,22,20,6
"0614550","061455008841","1","1",42.9,"3",787,113,900,-1,996,300,277,235,184,495,407,27,64,996,23.2,"11",1,125,146,7,21,0,134,116,7,20,1,131,82,9,12,1,105,63,4,11
"0614550","061455010775","1","1",7.8,"4",0,0,0,-1,112,8,9,5,9,8,51,14,33,110,14.4,"11",1,0,5,0,2,0,0,4,1,4,0,0,1,0,4,0,0,6,0,2
"0614550","061455010776","1","1",18,"4",390,1,391,-1,394,40,52,3,0,215,179,0,0,394,21.9,"11",0,12,28,0,0,0,26,26,0,0,0,0,3,0,0,0,0,0,0,0
"0614550","061455010779","1","1",4,"3",64,20,84,-1,103,51,41,11,0,13,64,7,19,103,25.8,"11",0,6,34,2,9,0,7,22,3,9,0,0,8,2,1,0,0,0,0,0
"0614550","061455011588","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455011846","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455011895","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455011900","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455011911","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"21",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455011998","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455012046","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622500","062250002728","1","1",159.4,"4",2519,607,3126,-1,4138,1234,1115,974,805,187,2338,1122,120,3777,26,"11",3,58,721,318,44,1,44,656,305,28,3,45,534,274,24,3,39,423,220,24
"0622500","062250002733","1","1",160.6,"3",1351,538,1889,-1,4280,1112,1214,1050,903,248,1645,604,1404,3917,26.7,"21",2,51,434,178,348,6,74,509,147,383,4,64,392,147,356,4,59,310,131,317
"0622500","062250002745","1","1",160.5,"3",1996,500,2496,-1,4199,1321,1142,989,747,187,2157,468,1048,3870,26.2,"11",2,40,766,137,309,4,54,602,132,268,2,44,468,128,254,2,49,321,71,217
"0622500","062250002751","1","1",180.4,"3",2284,467,2751,-1,4704,1249,1243,1136,1076,485,1172,1302,545,3512,26.1,"11",3,104,358,339,125,1,114,324,347,143,3,129,267,312,140,1,138,223,304,137
"0622500","062250002753","4","1",11,"3",224,20,244,-1,334,0,0,199,135,11,196,101,11,319,30.4,"11",0,0,0,0,0,0,0,0,0,0,0,8,113,62,8,0,3,83,39,3
"0622500","062250002769","1","1",180.8,"3",1678,427,2105,-1,4453,1219,1161,1156,917,214,1611,665,1484,3992,24.6,"11",5,47,466,170,402,4,52,447,192,362,7,64,409,164,396,2,51,289,139,324
"0622500","062250004589","1","1",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622500","062250005870","1","1",154.5,"3",2456,516,2972,-1,3884,1085,1032,994,771,376,2467,770,93,3711,25.1,"11",0,90,733,198,17,2,100,671,194,23,2,105,599,217,27,1,81,463,161,25
"0622500","062250007299","1","1",39.6,"4",224,93,317,-1,700,66,61,66,49,12,459,0,226,698,17.7,"32",0,1,42,0,23,1,1,33,0,26,0,1,33,0,31,0,2,25,0,22
"0622500","062250008720","4","1",23.2,"3",290,69,359,-1,510,142,127,127,113,13,230,166,72,484,22,"11",3,3,53,51,26,0,1,57,40,25,0,5,58,46,13,0,4,61,29,8
"0622500","062250009901","1","1",13,"3",142,98,240,-1,618,164,156,152,146,196,182,97,91,571,47.5,"13",1,54,47,27,23,1,54,45,24,26,2,47,48,20,22,1,41,42,26,20
"0622500","062250010239","4","1",20.6,"3",0,0,0,-1,735,2,56,185,492,30,369,167,118,687,35.7,"11",0,0,1,0,1,1,2,26,15,7,0,6,87,50,35,2,22,255,102,75
"0622500","062250011291","4","1",3,"3",17,2,19,-1,24,9,3,4,0,0,11,9,2,22,8,"11",0,0,1,5,1,0,0,1,1,1,0,0,2,2,0,0,0,0,0,0
"0622500","062250012020","1","3",-1,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"11",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622710","062271002112","2","1",20,"4",180,20,200,-1,218,38,27,24,93,17,150,43,3,215,10.9,"11",0,0,31,7,0,1,1,21,3,1,0,1,13,8,1,1,15,55,20,1
"0622710","062271002128","4","1",20.8,"3",195,3,198,-1,322,61,73,110,78,1,131,185,0,317,15.5,"11",0,0,18,42,0,0,1,31,41,0,0,0,49,58,0,0,0,33,44,0
"0622710","062271002801","4","1",3,"3",50,7,57,-1,86,11,21,29,25,0,65,7,12,84,28.7,"11",0,0,6,3,1,0,0,14,4,3,0,0,23,0,5,0,0,22,0,3
"0622710","062271002802","4","1",2,"3",6,1,7,-1,10,4,2,0,0,0,10,0,0,10,5,"11",0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271002806","4","1",5,"3",41,8,49,-1,101,12,31,35,23,1,61,5,34,101,20.2,"11",0,0,6,0,6,0,0,21,2,8,0,1,25,1,8,0,0,9,2,12
"0622710","062271002815","4","1",3,"3",40,4,44,-1,60,19,29,10,2,1,39,3,16,59,20,"11",0,0,15,1,3,0,0,15,2,12,0,1,8,0,1,0,0,1,0,0
"0622710","062271002830","4","1",3,"3",56,10,66,-1,90,23,34,22,11,4,71,9,5,90,30,"11",0,0,22,1,0,1,2,26,3,2,0,1,15,3,3,0,1,8,2,0
"0622710","062271002838","1","1",138.7,"3",1973,220,2193,-1,3501,1427,910,729,435,150,3057,207,59,3477,25.2,"11",0,38,1276,82,25,2,37,798,58,9,2,50,614,40,15,0,25,369,27,10
"0622710","062271002844","1","1",185.8,"3",3340,388,3728,-1,4368,1025,1215,1167,961,7,4239,7,72,4333,23.5,"21",3,3,993,0,21,0,0,1185,3,19,1,2,1130,1,21,4,2,931,3,11
"0622710","062271002857","1","1",145.7,"3",1949,422,2371,-1,3664,1290,967,867,540,214,2521,320,557,3622,25.1,"11",2,51,954,112,159,2,56,674,83,140,4,58,575,81,138,2,49,318,44,120
"0622710","062271002890","1","1",82.8,"3",1061,151,1212,-1,1865,718,497,370,280,108,1459,92,182,1852,22.5,"11",6,34,582,36,56,1,19,404,27,43,2,35,271,16,42,2,20,202,13,41
"0622710","062271002899","1","1",136.1,"3",1128,274,1402,-1,3520,1206,942,810,562,1062,1532,717,107,3436,25.9,"13",4,334,563,243,35,6,277,420,186,29,6,240,339,172,26,2,211,210,116,17
"0622710","062271002908","4","1",31,"3",314,26,340,-1,555,119,126,141,169,27,422,77,16,553,17.9,"11",2,8,86,17,6,5,8,99,12,2,4,6,111,14,4,0,5,126,34,4
"0622710","062271002916","1","1",122,"3",1246,270,1516,-1,3271,866,882,821,702,648,1539,287,752,3245,26.8,"11",1,187,434,65,173,2,135,438,90,208,7,155,405,82,167,9,171,262,50,204
"0622710","062271002918","4","1",3,"3",16,0,16,-1,54,16,21,12,5,0,31,18,5,54,18,"11",0,0,10,5,1,0,0,11,8,2,0,0,6,4,2,0,0,4,1,0
"0622710","062271002923","1","1",147,"3",2155,436,2591,-1,3865,1265,1011,892,697,643,2223,262,690,3826,26.3,"11",3,178,809,72,188,0,155,611,77,155,3,160,470,66,185,2,150,333,47,162
"0622710","062271002941","1","1",104.9,"3",1258,99,1357,-1,2314,798,578,548,390,7,781,1501,3,2300,22.1,"11",3,2,285,504,1,1,2,232,335,1,3,0,161,380,0,1,3,103,282,1
"0622710","062271002953","4","1",3,"3",10,2,12,-1,40,11,17,9,3,0,5,33,2,40,13.3,"11",0,0,0,10,1,0,0,2,14,1,0,0,3,6,0,0,0,0,3,0
"0622710","062271002965","1","1",97.1,"3",1220,103,1323,-1,1996,526,642,441,387,10,844,1117,4,1980,20.6,"11",0,3,256,267,0,1,3,285,349,0,3,2,168,258,1,1,2,135,243,3
"0622710","062271002970","1","1",120.3,"3",1488,321,1809,-1,3023,821,588,507,409,639,2010,37,282,2986,25.1,"11",6,127,620,8,52,3,109,415,5,44,2,111,336,8,47,2,102,247,2,55
"0622710","062271002971","4","1",3,"3",32,3,35,-1,79,25,31,18,5,15,41,18,5,79,26.3,"13",0,5,15,2,3,0,6,14,9,2,0,4,9,5,0,0,0,3,2,0
"0622710","062271002972","4","1",4,"3",53,11,64,-1,75,3,10,38,24,1,61,5,8,75,18.8,"11",0,1,2,0,0,0,0,8,1,1,0,0,31,3,4,0,0,20,1,3
"0622710","062271002976","4","1",3,"3",30,4,34,-1,44,8,14,11,11,0,37,2,5,44,14.7,"11",0,0,6,1,1,0,0,13,0,1,0,0,7,1,3,0,0,11,0,0
"0622710","062271002977","1","1",126.7,"3",686,133,819,-1,3727,933,1041,993,760,521,918,266,1972,3698,29.4,"11",7,119,230,69,500,4,138,276,91,521,4,131,249,58,547,6,133,163,48,404
"0622710","062271002983","1","1",123.7,"4",2066,237,2303,-1,2734,275,165,156,135,15,2667,15,25,2729,22.1,"21",0,0,271,1,1,1,2,161,0,1,1,1,151,1,2,1,1,127,1,2
"0622710","062271002984","4","1",4.6,"3",76,7,83,-1,103,7,20,39,37,0,23,78,0,101,22.4,"21",0,0,1,6,0,0,0,4,16,0,0,0,8,30,0,0,0,10,26,0
"0622710","062271002995","4","1",4.4,"3",58,2,60,-1,74,13,25,25,11,0,65,4,4,74,16.8,"11",0,0,13,0,0,1,0,23,1,0,0,0,18,3,4,0,0,11,0,0
"0622710","062271002998","1","1",121.4,"3",1646,292,1938,-1,2889,894,781,711,503,562,1555,532,218,2879,23.8,"11",3,169,496,162,60,6,146,418,158,49,2,139,382,124,63,1,108,259,88,46
