"LEAID","NCESSCH","TYPE02","STATUS02","FTE02","LEVEL02","FRELCH02","REDLCH02","TOTFRL02","MIGRNT02","MEMBER02","G0902","G1002","G1102","G1202","ASIAN02","HISP02","BLACK02","WHITE02","TOTETH02","PUPTCH02","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0102370","010237001686","4","1",15.7,"4",56,3,59,0,62,15,7,4,2,0,0,44,17,62,3.9,"2",0,0,0,9,6,0,0,0,6,1,0,0,0,3,1,0,0,0,2,0
"0102370","010237001688","1","1",93.2,"3",560,240,800,39,1701,565,461,348,327,44,14,249,1387,1701,18.3,"4",0,15,2,74,474,4,9,6,63,379,1,7,5,65,270,2,13,1,47,264
"0102370","010237001689","2","1",23,"4",24,7,31,0,46,0,0,0,0,0,0,25,21,46,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001721","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001799","1","1",1,"1",278,32,310,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455001711","1","1",102.2,"3",392,91,483,7,2577,723,670,570,614,217,612,250,1477,2577,25.2,"1",4,55,208,70,386,6,59,158,69,378,4,48,133,52,333,7,55,113,59,380
"0614550","061455001720","4","1",19.6,"3",342,49,391,0,434,34,115,172,113,40,265,57,71,434,22.1,"1",0,4,21,3,6,0,9,74,15,17,0,12,107,26,27,1,15,63,13,21
"0614550","061455001723","1","1",90.4,"3",1104,114,1218,354,2358,771,678,487,422,504,865,584,391,2358,26.1,"1",6,141,324,188,112,4,136,268,163,107,2,119,146,136,84,2,108,127,97,88
"0614550","061455001729","4","1",10,"3",119,19,138,24,208,45,71,64,28,6,123,32,43,208,20.8,"1",0,0,26,8,11,1,2,43,10,15,1,2,37,13,11,2,2,17,1,6
"0614550","061455001730","1","1",124.4,"3",1170,305,1475,348,2870,895,820,655,500,435,1595,270,542,2870,23.1,"1",12,105,521,99,158,4,116,467,74,159,9,110,341,64,131,3,104,266,33,94
"0614550","061455001737","1","1",100.6,"3",831,177,1008,100,2428,779,674,553,422,439,794,255,920,2428,24.1,"1",5,123,287,97,267,8,122,233,69,242,2,93,156,62,240,5,101,118,27,171
"0614550","061455001754","1","1",99.3,"3",1481,142,1623,462,2252,911,650,396,295,675,1098,194,267,2252,22.7,"1",10,198,483,95,125,4,203,331,48,64,3,144,167,36,46,1,130,117,15,32
"0614550","061455001762","1","1",127.8,"3",1649,182,1831,527,2794,1051,747,571,425,445,1974,136,225,2794,21.9,"1",7,146,765,51,82,2,117,537,36,55,5,110,394,22,40,0,72,278,27,48
"0614550","061455001986","4","1",20,"3",383,47,430,73,493,153,167,122,51,77,316,57,41,493,24.7,"1",1,18,100,20,14,0,29,111,12,15,1,23,75,13,10,0,7,30,12,2
"0614550","061455002989","4","1",2,"3",7,0,7,2,29,26,3,0,0,4,20,0,5,29,14.5,"1",0,3,18,0,5,0,1,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0614550","061455003024","2","1",2,"4",6,4,10,0,13,4,3,3,2,1,5,2,5,13,6.5,"1",0,0,2,0,2,0,0,1,0,2,0,0,2,1,0,0,1,0,1,0
"0614550","061455004483","4","1",2.6,"3",0,0,0,23,18,4,9,3,0,0,6,7,5,18,6.9,"1",0,0,1,1,2,0,0,5,4,0,0,0,0,1,2,-2,-2,-2,-2,-2
"0614550","061455005749","4","1",35,"4",870,158,1028,102,1532,356,455,392,238,88,832,124,473,1532,43.8,"1",2,13,224,26,91,7,33,260,34,121,6,20,210,32,124,0,21,103,22,92
"0614550","061455007497","1","1",10,"3",123,11,134,0,137,42,48,29,12,1,98,26,9,137,13.7,"1",3,0,30,4,5,0,1,34,11,2,0,0,20,8,1,0,0,10,2,0
"0614550","061455007962","1","1",5.5,"3",115,14,129,5,150,45,37,31,19,10,75,54,8,149,27.3,"1",0,2,25,17,1,1,3,16,13,4,0,3,19,9,0,1,2,7,8,0
"0614550","061455007963","1","1",126.7,"3",1767,230,1997,503,3055,973,847,702,533,967,1428,385,262,3055,24.1,"1",4,246,513,141,69,5,255,417,102,68,2,263,291,79,67,2,203,207,63,58
"0614550","061455007964","2","1",8,"3",34,7,41,4,63,10,13,11,14,11,21,10,20,63,7.9,"1",0,3,1,4,2,1,1,5,3,3,0,1,5,1,4,0,2,8,1,3
"0614550","061455007965","1","1",2.3,"3",70,0,70,0,88,50,31,7,0,2,55,11,20,88,38.3,"1",0,2,34,7,7,0,0,17,4,10,0,0,4,0,3,-2,-2,-2,-2,-2
"0614550","061455008468","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455008469","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455008471","1","1",4,"4",104,4,108,3,111,38,4,2,1,8,65,20,11,106,27.8,"1",0,0,21,9,4,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0
"0614550","061455008697","1","1",6.5,"3",116,15,131,0,145,46,49,20,10,3,87,26,20,138,22.3,"1",0,2,27,8,7,0,1,32,8,5,0,0,10,3,5,0,0,6,3,1
"0614550","061455008841","1","1",42.9,"3",769,99,868,147,1023,297,278,249,199,627,304,27,63,1023,23.8,"1",1,185,90,7,14,1,147,97,11,22,0,165,65,4,15,0,130,52,5,12
"0614550","061455010485","1","3",32.8,"3",-2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0614550","061455010486","4","3",4,"3",47,7,54,0,60,44,12,3,1,5,29,17,9,60,15,"1",0,1,23,13,7,0,3,4,3,2,0,1,1,1,0,0,0,1,0,0
"0622500","062250002728","1","1",166.1,"3",2397,451,2848,123,4135,1221,1093,960,861,619,2097,1242,169,4135,24.9,"1",2,163,643,357,56,3,147,565,353,25,3,154,492,263,48,0,155,397,269,40
"0622500","062250002733","1","1",162.2,"3",357,357,714,29,4393,1152,1217,1100,924,630,1728,627,1384,4393,27.1,"3",2,149,457,164,380,8,173,485,181,370,7,167,422,159,345,7,141,364,123,289
"0622500","062250002745","1","1",163.3,"3",242,242,484,55,4180,1006,1146,1031,997,641,1817,538,1163,4180,25.6,"1",2,176,408,125,295,4,168,535,140,299,8,151,448,138,286,7,146,426,135,283
"0622500","062250002751","1","1",179.8,"3",2044,203,2247,115,4684,1153,1238,1144,1149,1811,883,1375,598,4682,26.1,"1",3,432,224,350,143,4,449,263,371,151,3,442,206,333,160,5,488,190,321,144
"0622500","062250002753","4","1",31,"4",317,33,350,16,642,294,115,112,67,59,323,215,44,642,20.7,"1",1,20,153,91,29,0,14,57,40,4,0,12,61,37,2,0,7,39,17,4
"0622500","062250002769","1","1",173.6,"3",1686,240,1926,49,4309,1262,1165,963,919,713,1627,657,1293,4309,24.8,"1",6,178,466,185,427,5,179,435,186,360,4,164,398,143,254,4,192,328,143,252
"0622500","062250005870","1","1",111.8,"3",1857,207,2064,109,2658,877,746,610,425,443,1474,653,81,2658,23.8,"1",3,118,528,205,23,1,123,402,191,29,3,106,329,155,17,0,96,215,102,12
"0622500","062250007299","1","1",43.9,"4",216,111,327,0,753,57,64,70,50,10,446,0,295,753,17.2,"2",0,1,35,0,21,0,2,35,0,27,0,0,35,0,35,1,1,26,0,22
"0622500","062250008505","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622500","062250008506","1","1",9.6,"3",0,0,0,0,102,4,14,18,66,8,78,13,3,102,10.6,"1",0,1,3,0,0,0,4,7,2,1,0,0,15,3,0,0,3,53,8,2
"0622500","062250008719","1","1",2.4,"3",24,48,72,0,120,2,15,33,70,24,38,47,11,120,50,"1",0,0,0,2,0,0,3,3,8,1,0,9,10,11,3,0,12,25,26,7
"0622500","062250008720","4","1",24,"3",238,25,263,0,482,171,148,90,73,42,264,146,29,482,20.1,"1",1,21,94,51,4,0,11,81,47,9,0,1,50,31,8,0,9,39,17,8
"0622500","062250009901","1","1",13.5,"3",117,117,234,0,610,165,160,144,141,252,188,82,87,610,45.2,"2",1,64,58,15,27,0,75,50,18,17,0,53,47,25,19,0,60,33,24,24
"0622500","062250010239","4","1",21.6,"3",0,0,0,12,810,5,61,266,478,118,369,144,175,810,37.5,"1",0,0,2,1,2,0,12,21,11,17,1,35,128,47,55,3,71,218,85,101
"0622710","062271002112","2","1",24,"4",0,0,0,1,216,0,0,0,0,25,137,42,11,216,9,"1",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0622710","062271002128","4","1",16,"3",119,0,119,2,336,142,79,66,34,4,130,200,0,336,21,"1",1,3,58,80,0,1,0,25,53,0,0,1,28,37,0,0,0,17,17,0
"0622710","062271002801","4","1",3,"3",31,6,37,2,80,14,22,22,22,4,58,6,12,80,26.7,"1",0,1,12,0,1,0,1,13,2,6,0,1,16,0,5,0,1,17,4,0
"0622710","062271002802","4","1",2,"3",4,0,4,0,7,6,0,0,0,1,1,3,2,7,3.5,"1",0,1,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0622710","062271002806","4","1",5,"3",5,0,5,0,53,3,11,20,11,1,23,6,23,53,10.6,"1",0,0,1,0,2,0,0,4,1,6,0,0,8,4,8,0,1,5,0,5
"0622710","062271002815","4","1",3,"3",0,0,0,0,82,1,71,10,0,1,58,2,21,82,27.3,"1",0,0,1,0,0,0,1,49,2,19,0,0,8,0,2,-2,-2,-2,-2,-2
"0622710","062271002822","4","1",21.3,"4",282,51,333,0,464,0,0,0,0,15,203,212,31,464,21.8,"1",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0622710","062271002823","1","1",17,"4",270,51,321,2,357,0,0,0,0,3,166,187,0,357,21,"1",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0622710","062271002830","4","1",3,"3",52,5,57,0,60,10,21,20,9,2,54,2,2,60,20,"1",0,0,9,0,1,0,1,19,1,0,0,1,18,1,0,0,0,8,0,1
"0622710","062271002838","1","1",128.8,"3",2206,210,2416,3,3310,1330,828,563,421,127,2868,222,83,3310,25.7,"1",2,38,1182,79,29,2,39,717,52,18,2,23,488,37,13,4,21,351,27,18
"0622710","062271002844","1","1",182.9,"3",3671,416,4087,80,4778,1851,1107,974,614,11,4711,12,34,4778,26.1,"3",4,5,1829,3,10,2,4,1088,3,10,1,1,962,3,7,1,1,604,2,6
"0622710","062271002857","1","1",135.9,"3",1710,272,1982,0,3474,1283,888,675,507,200,2144,324,797,3474,25.6,"1",3,55,867,107,251,2,57,532,90,207,3,40,395,66,171,1,44,273,43,146
"0622710","062271002890","1","1",97.6,"3",1413,181,1594,3,2303,1035,513,433,232,124,1709,171,290,2303,23.6,"1",4,32,853,69,77,1,26,364,40,82,4,27,293,37,72,0,33,142,11,46
"0622710","062271002899","1","1",127.9,"3",1474,331,1805,1,3537,1249,950,711,537,1081,1470,818,148,3537,27.7,"2",4,336,584,277,48,5,307,364,243,31,6,227,295,151,32,4,203,186,114,30
"0622710","062271002908","4","1",32.5,"3",223,8,231,1,638,119,170,155,192,18,541,58,16,638,19.6,"1",1,6,103,7,2,2,4,149,11,4,1,5,140,5,4,1,3,147,35,6
"0622710","062271002916","1","1",117.2,"3",1090,165,1255,0,3195,952,819,684,638,610,1348,298,922,3195,27.3,"1",7,162,463,91,229,2,160,358,67,232,4,152,245,61,222,4,133,230,54,217
"0622710","062271002918","4","1",3,"3",18,1,19,0,61,12,11,19,19,1,33,23,4,61,20.3,"1",0,0,8,4,0,0,0,7,4,0,0,0,8,8,3,0,1,10,7,1
"0622710","062271002923","1","1",119.2,"3",1726,420,2146,0,3281,1150,843,692,493,539,1758,283,691,3281,27.5,"1",3,169,674,107,197,1,143,467,67,165,4,115,351,61,161,0,106,200,32,155
"0622710","062271002937","4","1",12.2,"3",86,3,89,0,154,58,26,17,12,7,79,52,15,154,12.6,"1",0,4,33,17,4,0,0,12,10,4,0,0,8,8,1,0,1,9,2,0
"0622710","062271002941","1","1",119.7,"3",1770,72,1842,0,2890,1066,675,581,386,12,746,2112,7,2890,24.1,"1",2,7,298,758,1,4,3,199,464,5,3,0,134,444,0,4,2,84,295,1
"0622710","062271002953","4","1",3,"3",13,2,15,0,40,10,11,10,9,0,7,26,7,40,13.3,"1",0,0,1,8,1,0,0,3,5,3,0,0,1,8,1,0,0,2,5,2
"0622710","062271002965","1","1",89.4,"3",1301,91,1392,0,2209,628,649,461,301,15,893,1286,8,2209,24.7,"1",3,3,283,336,3,3,2,267,376,1,0,5,203,251,2,0,3,105,192,1
"0622710","062271002970","1","1",115.9,"3",1459,272,1731,0,2931,753,525,438,383,680,1842,45,346,2931,25.3,"1",3,142,539,11,58,4,138,326,9,48,4,115,262,7,50,3,119,208,6,47
"0622710","062271002971","4","1",3,"3",31,10,41,0,71,3,25,31,12,13,38,14,5,71,23.7,"2",0,0,3,0,0,1,4,13,5,2,0,5,15,8,3,0,4,7,1,0
"0622710","062271002972","4","1",4,"3",53,3,56,0,59,15,18,18,2,1,39,8,11,59,14.8,"1",0,0,10,0,5,0,1,13,2,2,0,0,11,4,3,0,0,1,1,0
"0622710","062271002976","4","1",3,"3",59,4,63,0,73,22,24,17,10,3,61,4,4,73,24.3,"1",0,0,19,3,0,0,1,22,1,0,1,0,15,0,1,0,2,5,0,3
"0622710","062271002977","1","1",124.2,"3",764,99,863,2,3637,1140,971,835,590,541,913,325,1840,3637,29.3,"1",4,164,325,119,528,5,151,220,82,513,5,120,212,62,436,3,104,111,33,339
"0622710","062271002983","1","1",133.6,"4",2328,241,2569,39,2974,231,186,97,101,14,2911,7,29,2974,22.3,"3",2,1,225,0,3,1,1,184,0,0,1,1,93,1,1,0,1,100,0,0
"0622710","062271002984","4","1",4,"3",55,0,55,0,112,19,28,27,28,0,23,89,0,112,28,"3",0,0,6,13,0,0,0,5,23,0,0,0,4,23,0,0,0,6,22,0
"0622710","062271002995","4","1",4,"3",48,0,48,0,64,16,13,9,13,0,57,2,3,64,16,"1",2,0,12,0,2,0,0,13,0,0,0,0,8,1,0,0,0,11,1,1
"0622710","062271002998","1","1",121.3,"3",1729,211,1940,4,2838,865,823,606,432,449,1527,506,351,2838,23.4,"1",5,122,465,174,99,0,137,474,121,91,0,97,324,102,83,0,83,210,77,62
"0622710","062271003017","1","1",158.1,"4",2777,245,3022,6,3742,167,225,130,117,16,2790,929,6,3742,23.7,"1",1,2,134,29,1,0,1,183,41,0,0,2,104,23,1,0,2,94,21,0
"0622710","062271003020","1","1",149.9,"3",2989,430,3419,0,3956,1562,1014,700,485,206,3499,78,165,3956,26.4,"1",2,67,1413,28,52,3,43,907,17,44,0,55,604,13,28,1,40,405,6,33
"0622710","062271003021","1","1",148,"3",2385,320,2705,6,3349,1261,821,682,424,248,2934,80,72,3349,22.6,"1",6,77,1106,45,27,6,59,724,17,15,1,64,597,7,13,2,38,361,10,13
"0622710","062271003023","1","1",190.2,"3",3278,139,3417,21,4979,1910,1439,890,485,7,4359,607,2,4979,26.2,"1",1,2,1690,217,0,0,3,1253,182,1,0,2,819,68,1,0,0,440,45,0
"0622710","062271003031","4","1",13.2,"3",82,1,83,0,133,63,30,13,3,0,96,37,0,133,10.1,"1",0,0,48,15,0,0,0,19,11,0,0,0,8,5,0,0,0,3,0,0
"0622710","062271003034","1","1",128.6,"3",1651,120,1771,0,3317,962,932,743,504,253,1628,1340,86,3317,25.8,"1",5,77,504,350,26,3,74,461,368,26,1,56,378,292,16,1,39,224,230,10
"0622710","062271003037","1","1",191.1,"3",3478,300,3778,120,4498,1718,1122,888,509,21,4459,5,11,4498,23.5,"3",1,7,1704,0,6,1,4,1114,1,2,0,6,878,2,2,0,3,505,0,1
"0622710","062271003050","1","1",138.8,"3",848,200,1048,0,3876,1215,1015,883,659,983,988,222,1656,3876,27.9,"1",10,308,353,65,479,11,259,252,64,429,3,209,196,39,436,3,193,149,36,278
"0622710","062271003052","1","1",130.3,"3",1935,284,2219,3,3214,1082,829,645,516,191,1759,166,1093,3214,24.7,"1",3,58,668,53,300,1,44,457,34,293,0,44,326,32,243,1,40,216,30,229
"0622710","062271003055","4","1",2,"3",42,6,48,0,83,23,29,17,14,4,60,5,14,83,41.5,"1",0,0,20,1,2,0,1,22,2,4,0,2,10,1,4,0,1,8,1,4
"0622710","062271003064","1","1",127.1,"3",1012,83,1095,0,3039,944,802,650,513,147,1269,1035,575,3039,23.9,"1",3,41,405,328,167,6,36,344,258,158,1,43,270,213,123,3,23,195,170,122
"0622710","062271003070","4","1",17,"3",87,0,87,0,246,93,62,42,30,3,211,26,6,246,14.5,"1",0,1,84,8,0,0,0,58,4,0,0,1,34,5,2,0,0,20,6,4
"0622710","062271003082","4","1",4,"3",48,9,57,1,64,16,27,20,1,5,57,0,2,64,16,"1",0,0,16,0,0,0,2,25,0,0,0,3,15,0,2,0,0,1,0,0
"0622710","062271003088","1","1",133.5,"3",1980,129,2109,7,3046,1199,747,582,377,170,2102,220,551,3046,22.8,"1",1,57,867,91,183,1,50,514,57,125,1,28,403,38,112,0,32,202,25,118
"0622710","062271003093","4","1",3,"3",48,1,49,1,61,18,24,14,5,0,46,15,0,61,20.3,"1",0,0,13,5,0,0,0,18,6,0,0,0,10,4,0,0,0,5,0,0
"0622710","062271003098","1","1",160.4,"3",3694,267,3961,92,4494,1794,1082,878,572,23,4432,26,12,4494,28,"3",0,6,1774,11,3,1,8,1065,6,2,0,3,866,4,5,0,4,566,2,0
"0622710","062271003100","4","1",5,"3",35,4,39,2,86,6,21,30,21,3,40,6,36,86,17.2,"1",0,0,3,0,3,0,0,11,3,7,0,2,15,1,12,1,1,9,1,9
"0622710","062271003101","4","1",3,"3",0,0,0,0,52,2,20,25,5,0,31,13,8,52,17.3,"1",0,0,0,1,1,0,0,12,6,2,0,0,16,5,4,0,0,3,1,1
