"LEAID","NCESSCH","TYPE98","STATUS98","FTE98","FRELCH98","REDLCH98","TOTFRL98","MIGRNT98","MEMBER98","G0998","G1098","G1198","G1298","ASIAN98","HISP98","BLACK98","WHITE98","TOTETH98","PUPTCH98","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0102370","010237000898","1","1",46.5,354,67,421,NA,707,212,174,161,160,3,5,502,194,704,15.2,"2",0,1,1,157,53,0,2,2,127,43,0,0,2,112,46,0,0,0,106,52
"0102370","010237000899","1","1",111,269,49,318,NA,2171,382,426,295,276,20,18,321,1807,2171,19.6,"4",1,4,5,74,298,1,4,3,73,345,1,7,1,40,246,2,1,3,38,232
"0102370","010237000900","1","1",54,642,45,687,NA,811,261,214,158,178,0,0,811,0,811,15,"4",0,0,0,261,0,0,0,0,214,0,0,0,0,158,0,0,0,0,178,0
"0102370","010237000906","1","1",48,322,104,426,NA,796,290,207,151,148,0,0,180,576,796,16.6,"4",10,0,0,70,210,8,0,0,45,154,10,0,0,36,105,12,0,0,29,107
"0102370","010237000912","1","1",73,395,49,444,NA,1370,458,394,269,249,79,28,570,690,1369,18.8,"2",0,21,9,225,202,1,20,10,163,200,0,20,6,90,153,1,18,3,92,135
"0102370","010237000929","1","1",55,331,69,400,NA,854,264,223,190,177,9,2,605,236,853,15.5,"2",0,2,1,201,59,0,4,1,152,66,0,2,0,129,59,1,1,0,123,52
"0102370","010237000934","1","1",78,156,44,200,NA,1467,475,388,290,314,0,5,65,1396,1467,18.8,"4",0,0,2,16,457,0,0,2,23,363,1,0,1,9,279,0,0,0,17,297
"0102370","010237000942","1","1",120,581,70,651,NA,2044,712,511,397,424,33,11,1054,945,2044,17,"2",0,13,3,423,273,1,12,1,271,226,0,2,4,178,213,0,6,3,182,233
"0102370","010237000945","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237000953","1","1",67,144,44,188,NA,1249,384,333,275,257,5,2,171,1058,1249,18.6,"4",8,1,1,63,311,4,3,1,38,287,1,0,0,36,238,0,1,0,34,222
"0102370","010237000962","1","1",82,841,177,1018,NA,1705,430,456,406,413,5,1,1652,45,1703,20.8,"2",0,1,0,424,4,0,3,1,435,17,0,1,0,395,10,0,0,0,398,14
"0102370","010237000964","1","1",78,971,95,1066,NA,1369,455,331,310,273,1,0,1260,106,1368,17.6,"4",1,0,0,421,32,0,1,0,307,23,0,0,0,284,26,0,0,0,248,25
"0102370","010237000969","1","1",59,653,71,724,NA,974,308,272,191,203,0,0,974,0,974,16.5,"2",0,0,0,308,0,0,0,0,272,0,0,0,0,191,0,0,0,0,203,0
"0102370","010237000988","4","4",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237000989","1","3",72,492,113,605,NA,1283,485,341,219,238,135,2,210,934,1283,17.8,"4",0,43,1,82,359,1,34,1,55,250,0,24,0,34,161,1,34,0,39,164
"0102370","010237000994","4","4",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237000999","4","4",0,11,1,12,NA,15,6,2,0,1,0,0,5,10,15,0,"2",0,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"0102370","010237001000","1","4",0,214,NA,214,NA,226,82,50,10,43,0,0,144,81,226,0,"2",1,0,0,54,27,0,0,0,33,17,0,0,0,5,5,0,0,0,21,22
"0102370","010237001038","4","4",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001040","4","3",0,53,NA,53,NA,57,14,18,9,15,0,0,56,1,57,0,"2",0,0,0,13,1,0,0,0,18,0,0,0,0,9,0,0,0,0,15,0
"0102370","010237001061","4","4",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001065","4","4",0,NA,NA,NA,NA,12,1,2,0,0,0,0,2,10,12,0,"4",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"0102370","010237001077","4","4",0,NA,NA,NA,NA,23,10,6,3,4,0,0,23,0,23,0,"4",0,0,0,10,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0
"0102370","010237001079","4","4",0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001083","3","4",14,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001086","3","4",15,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001618","1","1",38,136,23,159,NA,237,12,22,22,104,2,1,148,84,237,6.2,"2",0,0,0,5,7,1,0,0,13,8,1,0,1,14,6,0,2,0,73,29
"0102370","010237001686","1","1",13,57,1,58,NA,62,21,9,8,1,1,0,55,6,62,4.8,"2",0,0,0,19,2,0,0,0,9,0,0,0,0,8,0,0,0,0,1,0
"0102370","010237001688","1","1",100,342,82,424,NA,1774,553,486,359,376,22,5,242,1496,1773,17.7,"4",3,7,1,73,469,1,5,0,72,407,3,4,2,48,302,1,6,2,49,318
"0102370","010237001689","2","1",23,30,7,37,NA,50,2,3,1,3,2,0,31,17,50,2.2,"4",0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1
"0614550","061455001711","1","1",104.6,192,180,372,10,2572,785,685,574,528,216,501,255,1571,2572,24.6,"1",14,72,180,72,447,7,54,133,68,423,6,46,95,50,377,2,44,93,65,324
"0614550","061455001720","4","1",20,121,174,295,0,354,90,137,95,29,19,228,43,58,354,17.7,"1",4,5,58,9,14,1,5,92,14,25,1,9,54,16,15,0,0,21,4,4
"0614550","061455001723","1","1",84.2,711,469,1180,148,2098,753,492,467,386,508,616,576,384,2098,24.9,"1",3,152,266,225,107,5,135,146,123,83,2,125,116,119,105,4,96,88,109,89
"0614550","061455001729","4","1",19,74,128,202,24,248,89,95,43,17,26,122,39,55,248,13.1,"1",3,7,48,12,19,1,12,50,11,21,1,7,18,9,8,0,0,5,5,7
"0614550","061455001730","1","1",136,1278,851,2129,485,3400,1425,917,629,429,600,1789,316,673,3400,25,"1",12,195,874,136,208,3,179,458,86,191,6,120,292,57,154,1,106,165,37,120
"0614550","061455001737","1","1",106.3,549,435,984,81,2419,830,663,534,392,480,650,236,1018,2419,22.8,"1",15,144,249,84,338,6,136,179,67,275,9,111,132,56,226,5,89,90,29,179
"0614550","061455001754","1","1",119,1430,790,2220,403,3102,1497,803,429,373,950,1437,288,404,3102,26.1,"1",12,363,795,156,171,8,261,346,70,118,3,157,174,32,63,0,169,122,30,52
"0614550","061455001762","1","1",151.4,1408,931,2339,505,3712,1473,920,799,520,830,2273,290,292,3712,24.5,"1",12,257,972,127,105,11,206,568,63,72,2,220,456,62,59,2,147,277,38,56
"0614550","061455001986","4","1",9,86,84,170,17,226,70,86,51,19,18,170,21,16,226,25.1,"1",1,6,47,9,7,0,7,67,5,7,0,3,42,5,1,0,2,14,2,1
"0614550","061455002989","4","1",4,26,39,65,23,82,25,35,19,3,2,63,11,6,82,20.5,"1",0,2,18,3,2,0,0,27,7,1,0,0,17,0,2,0,0,1,1,1
"0614550","061455003024","2","1",2,2,8,10,0,17,7,5,2,2,0,7,2,8,17,8.5,"1",0,0,5,0,2,0,0,1,2,2,0,0,1,0,1,0,0,0,0,2
"0614550","061455004483","4","1",2,21,21,42,8,45,30,14,1,0,3,26,8,7,45,22.5,"1",1,2,18,5,4,0,1,7,3,3,0,0,1,0,0,0,0,0,0,0
"0614550","061455005749","4","1",29,467,467,934,49,1648,565,495,346,164,99,848,139,543,1648,56.8,"1",8,36,309,46,166,5,25,261,44,160,3,22,164,26,131,2,12,79,15,56
"0614550","061455007497","1","3",8.5,64,34,98,0,153,82,38,12,13,0,110,24,18,153,18,"1",0,0,63,5,14,1,0,28,7,2,0,0,6,6,0,0,0,5,6,2
"0614550","061455008841","1","1",43.2,575,291,866,45,1024,320,282,231,191,588,287,36,112,1024,23.7,"1",0,171,104,8,37,1,169,70,15,27,0,137,61,9,24,0,111,52,4,24
"0614550","061455010210","2","1",3,2,55,57,1,71,8,2,10,34,18,24,12,14,71,23.7,"1",0,1,3,1,3,1,1,0,0,0,0,1,4,3,2,1,11,14,3,5
"0622500","062250002728","1","1",133.8,2004,293,2297,56,3636,1052,920,831,700,770,1543,1137,176,3636,27.2,"1",5,188,466,348,45,3,183,407,277,50,1,192,347,247,44,0,197,281,200,22
"0622500","062250002733","1","1",145.8,1398,187,1585,61,4056,1154,1070,856,853,603,1531,461,1447,4056,27.8,"3",2,174,452,146,380,6,148,429,117,370,3,118,301,79,355,3,148,300,83,319
"0622500","062250002745","1","1",148.3,1640,177,1817,76,4028,1251,1000,862,796,679,1762,409,1157,4028,27.2,"1",6,183,591,126,345,7,137,442,102,312,4,162,349,82,265,3,182,339,63,209
"0622500","062250002751","1","1",157.7,2093,151,2244,28,4509,1082,1135,1124,1053,2064,584,1197,653,4509,28.6,"1",3,452,145,325,157,3,526,174,282,150,2,545,126,291,160,1,519,116,240,177
"0622500","062250002753","4","1",28.2,233,12,245,7,457,40,47,129,159,24,216,182,32,457,16.2,"1",0,1,18,16,5,0,0,31,13,3,0,7,74,41,7,2,13,79,54,11
"0622500","062250002769","1","1",131.2,1592,149,1741,26,3390,993,693,853,751,753,1126,677,819,3390,25.8,"1",8,251,320,198,216,2,141,217,119,214,2,175,310,186,180,3,171,249,140,188
"0622500","062250005870","1","1",43.6,744,90,834,0,1158,262,424,341,88,204,595,316,41,1158,26.6,"1",1,49,145,54,13,1,78,231,105,9,0,55,181,92,13,0,19,23,44,2
"0622500","062250005879","4","1",30.8,0,0,0,0,933,276,227,143,83,84,223,195,391,912,30.3,"2",6,27,95,56,83,3,31,55,66,66,5,13,36,31,55,0,10,21,18,32
"0622500","062250007299","1","1",38.5,202,87,289,0,739,67,46,49,41,10,341,5,380,739,19.2,"3",0,3,32,0,32,0,0,15,1,30,1,1,14,0,33,0,0,17,0,24
"0622500","062250009901","1","1",10,145,68,213,0,567,164,153,130,120,223,158,112,71,567,56.7,"3",1,69,43,29,22,1,57,45,34,16,1,54,34,25,16,0,43,36,24,17
"0622500","062250010239","4","1",19,0,0,0,0,788,14,54,218,501,92,362,160,167,788,41.5,"1",1,1,7,2,3,0,8,18,14,14,1,18,104,37,58,5,65,232,107,92
"0622710","062271002112","2","1",24,205,12,217,1,229,0,0,0,0,25,147,42,14,229,9.5,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271002128","4","1",13,177,1,178,0,283,116,82,41,34,4,117,161,0,283,21.8,"1",1,1,56,58,0,0,1,30,51,0,0,1,16,24,0,0,0,15,19,0
"0622710","062271002801","4","1",3,20,2,22,0,57,15,22,14,6,2,41,5,9,57,19,"1",0,1,12,0,2,0,0,18,1,3,0,0,8,3,3,0,1,3,1,1
"0622710","062271002802","4","1",10,0,3,3,0,6,3,1,0,0,0,2,2,2,6,0.6,"1",0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271002806","4","1",5,8,0,8,0,80,17,11,22,14,2,24,9,45,80,16,"1",0,0,8,3,6,0,0,3,3,5,0,1,3,2,16,0,0,5,1,8
"0622710","062271002815","4","1",3,16,0,16,0,69,NA,59,10,0,1,40,9,19,69,23,"1",0,0,0,0,0,0,1,35,9,14,0,0,5,0,5,0,0,0,0,0
"0622710","062271002822","4","1",20.2,211,14,225,0,422,33,28,17,13,11,143,189,73,422,20.9,"1",0,0,13,14,6,1,0,10,13,4,0,0,7,9,1,0,0,6,6,1
"0622710","062271002823","4","1",17,249,21,270,0,358,28,23,16,24,2,64,289,1,358,21.1,"1",0,0,3,25,0,0,0,3,20,0,0,0,2,14,0,0,0,0,24,0
"0622710","062271002830","4","1",3,28,3,31,0,94,42,29,9,14,1,70,22,1,94,31.3,"1",0,0,30,11,1,0,1,23,5,0,0,0,7,2,0,0,0,10,4,0
"0622710","062271002838","1","1",129.7,2598,162,2760,9,3244,1177,752,632,568,116,2691,328,95,3244,25,"1",3,35,993,112,34,5,30,643,58,16,3,23,502,82,22,2,25,467,60,14
"0622710","062271002844","1","1",158.4,3639,236,3875,54,4585,1607,1204,868,725,15,4492,14,50,4585,28.9,"3",7,4,1577,6,13,2,4,1175,5,18,4,2,853,1,8,1,5,713,0,6
"0622710","062271002857","1","1",126.4,847,58,905,1,3086,1032,760,647,544,224,1683,316,846,3086,24.4,"1",3,65,596,109,259,2,64,420,72,202,6,52,322,76,191,6,36,285,49,168
"0622710","062271002890","1","1",72.2,1041,100,1141,0,1758,653,446,323,249,136,1226,107,287,1758,24.3,"1",0,36,495,39,83,1,29,316,25,75,0,33,212,21,57,1,30,151,10,57
"0622710","062271002899","1","1",116.2,513,27,540,0,3038,914,771,660,590,1025,1236,595,162,3038,26.1,"3",7,286,406,167,48,5,273,307,140,46,2,224,276,126,32,5,224,202,131,28
"0622710","062271002908","4","1",30,114,0,114,0,641,165,152,155,131,50,473,89,28,641,21.4,"1",0,4,110,43,8,0,2,129,14,7,0,0,136,13,6,1,35,74,14,7
"0622710","062271002916","1","1",122,814,75,889,2,3353,967,905,795,631,529,1387,364,1059,3353,27.5,"1",3,138,460,107,259,5,143,366,116,275,6,132,312,69,276,0,114,219,62,236
"0622710","062271002918","4","1",3,10,0,10,0,83,12,29,23,19,5,42,33,3,83,27.7,"1",0,1,7,4,0,0,1,10,17,1,0,1,10,10,2,0,2,15,2,0
"0622710","062271002923","1","1",99.9,1623,119,1742,0,2591,783,674,595,470,406,1284,292,593,2591,25.9,"1",4,110,407,112,150,2,95,365,59,153,3,106,276,54,156,7,93,192,56,122
"0622710","062271002937","4","1",8.1,10,1,11,0,113,42,20,13,4,4,54,43,11,113,14,"1",0,1,22,14,5,0,2,10,8,0,1,1,6,2,3,0,0,2,2,0
"0622710","062271002941","1","1",114.7,1662,227,1889,0,2800,817,739,624,472,42,560,2182,10,2800,24.4,"1",4,20,170,621,2,1,11,174,549,4,0,6,124,491,3,1,5,80,385,1
"0622710","062271002953","4","1",3,8,0,8,0,67,18,31,14,4,0,11,49,7,67,22.3,"1",0,0,3,13,2,0,0,4,26,1,0,0,2,8,4,0,0,2,2,0
"0622710","062271002965","1","1",83.2,1056,71,1127,0,1935,609,506,403,261,9,555,1356,10,1935,23.3,"1",0,2,209,396,2,0,2,151,346,7,3,0,104,295,1,0,2,59,200,0
"0622710","062271002970","1","1",111.4,1200,132,1332,1,2797,631,494,487,398,686,1667,63,364,2797,25.1,"1",2,120,421,21,67,3,133,297,8,53,4,132,282,5,64,1,122,228,4,43
"0622710","062271002971","4","1",3,28,3,31,0,61,16,21,14,10,6,33,17,5,61,20.3,"3",0,2,9,1,4,0,1,15,4,1,0,1,6,7,0,0,2,3,5,0
"0622710","062271002972","4","1",4,26,2,28,0,84,12,21,32,10,2,59,5,18,84,21,"1",0,0,7,0,5,0,0,13,3,5,0,1,26,2,3,0,0,6,0,4
"0622710","062271002976","4","1",3,3,0,3,0,52,30,14,5,3,2,41,3,6,52,17.3,"1",0,1,23,1,5,0,1,11,1,1,0,0,4,1,0,0,0,3,0,0
"0622710","062271002977","1","1",124.4,509,21,530,1,3529,967,1025,828,629,549,889,295,1777,3529,28.4,"1",3,129,228,77,530,9,164,243,85,524,5,134,244,56,389,2,121,146,56,304
"0622710","062271002983","1","1",131.6,2663,0,2663,25,2804,171,156,140,76,15,2708,27,33,2804,21.3,"3",2,0,164,2,3,0,1,151,1,3,3,2,134,1,0,0,1,72,1,2
"0622710","062271002984","4","1",4,48,1,49,0,93,27,27,26,13,0,20,73,0,93,23.3,"3",0,0,6,21,0,0,0,8,19,0,0,0,5,21,0,0,0,1,12,0
"0622710","062271002995","4","1",3,34,1,35,0,65,27,30,5,3,0,59,1,5,65,21.7,"1",0,0,24,0,3,0,0,29,1,0,0,0,4,0,1,0,0,2,0,1
"0622710","062271002998","1","1",97.8,1133,100,1233,0,2271,675,614,477,386,327,1083,487,371,2271,23.2,"1",1,73,378,144,79,2,97,279,134,102,0,80,202,90,105,0,73,160,79,74
"0622710","062271003017","1","1",139.2,3097,137,3234,1,3436,182,194,137,118,10,2365,1057,3,3436,24.7,"1",0,0,131,51,0,0,0,142,52,0,0,1,111,25,0,0,0,96,22,0
"0622710","062271003020","1","1",146,2791,215,3006,1,3662,1128,988,769,621,211,3178,74,190,3662,25.1,"1",3,45,1001,21,58,3,54,873,15,43,2,53,657,16,41,1,58,510,16,36
"0622710","062271003021","1","1",144.2,2451,169,2620,0,3336,1165,836,664,489,322,2847,79,74,3336,23.1,"1",3,73,1026,39,24,2,101,697,19,17,5,72,572,7,8,3,64,406,4,12
"0622710","062271003023","1","1",150.7,2866,78,2944,20,4228,1573,1167,777,528,1,3767,458,0,4228,28.1,"1",1,1,1412,159,0,0,0,1045,122,0,0,0,717,60,0,1,0,477,50,0
"0622710","062271003031","4","1",11,40,1,41,0,109,41,25,11,6,1,58,50,0,109,9.9,"1",0,0,24,17,0,0,0,18,7,0,0,0,3,8,0,0,0,4,2,0
"0622710","062271003034","1","1",116.8,1610,172,1782,1,3049,1024,771,655,446,236,1336,1376,86,3049,26.1,"1",4,78,493,424,25,5,62,337,349,18,4,53,272,304,22,2,42,180,209,13
"0622710","062271003037","1","1",192.7,3341,147,3488,68,4459,1600,1118,887,653,28,4399,15,12,4459,23.1,"3",2,8,1578,8,4,2,8,1099,4,5,1,6,875,2,3,0,6,646,1,0
"0622710","062271003050","1","1",123,591,73,664,3,3507,1022,918,771,711,939,921,209,1416,3507,28.5,"1",10,223,306,73,410,5,245,245,55,368,4,254,171,34,308,2,209,163,35,302
"0622710","062271003052","1","1",121.7,1260,42,1302,0,3322,1142,836,685,547,248,1697,192,1175,3322,27.3,"1",4,61,647,59,371,1,69,406,55,305,1,56,322,34,272,4,59,268,20,196
"0622710","062271003055","4","1",3,28,2,30,0,97,27,21,28,21,1,60,9,27,97,32.3,"1",0,0,18,4,5,0,1,11,1,8,0,0,18,2,8,0,0,13,2,6
"0622710","062271003064","1","1",119.7,541,24,565,0,2861,827,757,597,581,174,949,1139,585,2861,23.9,"1",2,51,306,331,137,8,39,255,285,170,1,38,168,252,138,3,46,185,213,134
"0622710","062271003070","4","1",18.4,40,0,40,0,316,95,78,28,45,2,263,44,6,316,17.2,"1",0,1,82,10,2,1,0,67,9,1,0,0,28,0,0,0,1,31,10,3
"0622710","062271003082","4","1",3,41,7,48,0,56,21,22,8,5,0,47,3,6,56,18.7,"1",0,0,19,0,2,0,0,19,2,1,0,0,6,1,1,0,0,3,0,2
"0622710","062271003088","1","1",118,1879,57,1936,1,2954,1120,736,525,449,119,1874,244,708,2954,25,"1",4,41,790,69,216,3,33,434,72,194,0,20,308,50,147,2,23,259,35,130
"0622710","062271003093","4","1",2.7,61,1,62,0,76,19,25,16,16,0,41,35,0,76,28.1,"1",0,0,9,10,0,0,0,15,10,0,0,0,7,9,0,0,0,10,6,0
"0622710","062271003098","1","1",163.9,3541,125,3666,52,4275,1446,1169,886,642,44,4195,26,7,4275,26.1,"3",2,15,1418,9,2,1,13,1147,7,1,0,7,873,4,2,0,7,630,4,1
"0622710","062271003100","4","1",3,28,2,30,0,93,21,27,18,14,1,39,8,43,93,31,"1",1,0,9,2,9,0,0,9,2,16,1,0,11,2,4,0,1,3,1,9
"0622710","062271003101","4","1",3,0,0,0,0,54,18,15,15,6,2,22,16,14,54,18,"1",0,1,6,7,4,0,0,9,3,3,0,0,5,5,5,0,1,2,1,2
"0622710","062271003106","1","1",141.6,2455,9,2464,6,3510,1352,990,617,392,18,3255,237,0,3510,24.8,"1",0,8,1258,86,0,0,4,930,56,0,0,4,575,38,0,0,1,372,19,0
"0622710","062271003107","2","1",23,104,13,117,0,162,0,0,0,0,17,78,12,54,162,7,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271003108","1","1",105.6,1278,34,1312,4,2672,705,778,645,482,195,1845,223,389,2672,25.3,"1",5,53,487,62,98,6,55,561,49,107,3,50,429,66,97,5,35,332,39,71
"0622710","062271003109","1","1",95.7,1461,31,1492,5,2178,601,645,502,318,2,1673,500,1,2178,22.8,"1",2,0,459,140,0,0,1,517,126,1,0,0,401,101,0,0,1,254,63,0
"0622710","062271003110","2","1",37.4,212,17,229,0,266,0,0,0,0,18,168,60,20,266,7.1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271003133","4","1",5,1,0,1,0,91,17,18,32,17,3,14,11,63,91,18.2,"1",0,0,3,3,11,0,0,2,3,13,0,3,5,3,21,0,0,3,0,14
"0622710","062271003134","4","1",3,26,4,30,0,67,10,25,25,7,3,57,3,4,67,22.3,"1",0,0,8,0,2,0,1,23,1,0,0,1,21,1,2,0,1,5,1,0
"0622710","062271003139","1","1",113.7,2108,28,2136,15,2647,1001,642,503,389,497,2097,46,5,2647,23.3,"1",1,136,839,24,1,0,115,515,11,1,0,122,375,5,1,1,117,266,3,2
"0622710","062271003140","1","1",81,1330,22,1352,1,2264,738,664,444,276,4,1265,995,0,2264,28,"1",0,1,423,314,0,0,1,411,252,0,0,1,242,201,0,0,0,147,129,0
"0622710","062271003146","4","1",3,11,0,11,0,80,11,20,22,27,2,41,3,32,80,26.7,"1",1,0,7,0,3,1,0,5,2,12,0,1,13,1,7,0,1,16,0,10
"0622710","062271003151","1","1",154.5,3027,35,3062,0,4065,1484,1104,765,576,394,2986,586,91,4065,26.3,"1",2,111,1147,201,23,3,104,808,158,31,2,92,550,97,24,1,82,388,93,12
"0622710","062271003163","1","1",151.2,2976,137,3113,0,3956,1349,1089,793,569,14,3120,820,2,3956,26.2,"1",0,3,1074,272,0,0,3,878,207,1,0,5,619,169,0,0,3,460,106,0
