"LEAID","NCESSCH","TYPE04","STATUS04","FTE04","LEVEL04","FRELCH04","REDLCH04","TOTFRL04","MIGRNT04","MEMBER04","G0904","G1004","G1104","G1204","ASIAN04","HISP04","BLACK04","WHITE04","TOTETH04","PUPTCH04","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0100390","010039001765","2","1",-1,"3",-1,-1,-1,0,6,1,3,0,2,0,0,6,0,6,-1,"1",0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
"0102370","010237000898","1","1",47,"3",444,56,500,0,663,218,168,183,94,5,0,612,46,663,14.0999999940395,"2",0,1,0,200,17,0,1,0,161,6,0,2,0,165,16,0,1,0,86,7
"0102370","010237000899","1","1",85,"3",262,66,328,2,1630,528,389,386,327,24,18,318,1263,1630,19.1999999880791,"4",2,6,5,119,396,1,6,4,72,306,1,6,4,73,302,3,6,5,54,259
"0102370","010237000900","1","1",58.6999999284744,"3",771,86,857,0,1090,446,252,251,141,0,1,1085,4,1090,18.5999999642372,"4",0,0,1,443,2,0,0,0,252,0,0,0,0,250,1,0,0,0,140,1
"0102370","010237000906","1","1",44,"3",384,80,464,0,699,260,177,142,120,0,0,162,438,699,15.8999999761581,"8",40,0,0,59,161,27,0,0,41,109,23,0,0,27,92,9,0,0,35,76
"0102370","010237000912","1","1",80,"3",282,62,344,10,1512,524,380,365,243,96,52,835,525,1512,18.8999999761581,"2",1,25,13,327,158,0,27,17,204,132,3,26,16,181,139,0,18,6,123,96
"0102370","010237000929","1","1",34.6999999284744,"3",264,46,310,0,406,75,109,123,99,2,5,353,46,406,11.6999999880791,"2",0,0,1,66,8,0,1,1,96,11,0,0,2,105,16,0,1,1,86,11
"0102370","010237000934","1","1",94,"3",541,199,740,12,1669,554,423,379,313,5,14,141,1499,1669,17.7999999523163,"8",5,1,7,43,498,2,2,3,41,375,2,1,4,41,331,1,1,0,16,295
"0102370","010237000942","1","1",136,"3",782,99,881,0,2397,736,606,583,472,70,30,1368,924,2397,17.5999999642372,"2",0,19,9,455,253,0,14,11,352,229,2,15,6,335,225,3,22,4,226,217
"0102370","010237000953","1","1",71,"3",271,75,346,0,1330,401,307,341,281,10,3,218,1075,1330,18.6999999880791,"4",5,2,1,61,332,7,1,2,60,237,9,4,0,53,275,3,3,0,44,231
"0102370","010237000962","1","1",81,"3",848,150,998,0,1381,372,325,386,298,0,0,1375,5,1381,17,"2",0,0,0,370,2,0,0,0,323,2,1,0,0,384,1,0,0,0,298,0
"0102370","010237000964","1","1",63,"3",729,47,776,0,854,239,206,261,148,0,2,822,29,854,13.5999999940395,"4",0,0,0,233,6,1,0,1,201,3,0,0,1,249,11,0,0,0,139,9
"0102370","010237000969","1","1",54,"3",689,41,730,0,928,366,210,226,126,1,1,925,0,928,17.1999999880791,"2",1,1,0,364,0,0,0,0,210,0,0,0,1,225,0,0,0,0,126,0
"0102370","010237000989","1","1",85,"3",623,187,810,79,1453,500,339,356,258,87,13,187,1166,1453,17.0999999642372,"8",0,22,2,35,441,0,27,4,43,265,0,25,6,70,255,0,13,1,39,205
"0102370","010237000999","4","1",-1,"4",6,0,6,0,9,5,2,0,0,0,0,5,4,9,-1,"2",0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001000","4","1",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001038","4","1",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001040","4","1",-1,"3",3,0,3,0,13,3,2,5,3,0,0,11,2,13,-1,"2",0,0,0,2,1,0,0,0,2,0,0,0,0,4,1,0,0,0,3,0
"0102370","010237001083","3","1",-1,"3",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,"4",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001086","3","1",-1,"3",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,"8",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001586","4","4",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001595","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001596","3","4",-1,"4",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001597","2","4",-1,"1",-2,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,0,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001598","4","4",-1,"1",-2,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,0,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001600","2","4",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001605","2","4",-1,"4",3,0,3,0,23,4,0,0,1,22,0,0,1,23,-1,"2",0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"0102370","010237001618","2","1",45.7999999523163,"4",150,21,171,0,212,24,27,25,42,6,1,124,79,212,4.59999999403954,"2",0,0,0,15,9,0,0,0,17,10,1,0,1,12,11,0,2,0,28,12
"0102370","010237001620","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"8",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001623","2","4",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001624","4","4",-1,"1",-2,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,0,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001625","2","4",-1,"4",12,2,14,0,29,4,1,3,8,0,1,24,4,29,-1,"2",0,0,0,3,1,0,0,0,1,0,0,0,0,2,1,0,0,1,7,0
"0102370","010237001626","3","4",-1,"3",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0102370","010237001686","4","1",15,"4",47,1,48,0,55,18,9,8,0,0,0,38,17,55,3.69999999552965,"2",0,0,0,11,7,0,0,0,9,0,0,0,0,7,1,0,0,0,0,0
"0102370","010237001688","1","1",99,"3",627,251,878,24,1714,526,411,465,312,41,14,267,1387,1714,17.2999999523163,"4",0,10,6,87,423,2,8,4,61,336,1,15,1,83,365,2,8,3,36,263
"0102370","010237001689","2","1",-1,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001799","1","1",23.5,"1",281,24,305,0,329,-2,-2,-2,-2,0,1,323,5,329,14,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455001711","1","1",103.199999809265,"3",394,105,499,9,2622,719,666,653,584,220,713,245,1427,2622,25.3999999761581,"1",8,60,212,71,368,1,51,192,69,353,5,59,172,51,366,3,50,137,54,340
"0614550","061455001720","4","1",26.7999999523163,"3",378,53,431,0,466,109,177,128,52,75,262,52,73,466,17.3999999761581,"1",1,11,66,16,15,1,28,99,14,35,0,23,64,19,22,2,13,33,3,1
"0614550","061455001723","1","1",95.3999998569489,"3",1349,224,1573,384,2593,823,682,582,506,518,1028,653,377,2593,27.1999999880791,"1",6,130,361,235,91,5,137,267,180,93,4,124,233,123,98,2,127,167,115,95
"0614550","061455001729","4","1",1,"3",31,0,31,4,34,12,22,-1,-1,0,15,6,13,34,34,"1",0,0,5,4,3,0,0,10,2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0614550","061455001730","1","1",134.599999904633,"3",1701,310,2011,339,3033,921,828,690,594,411,1716,317,548,3033,22.5,"1",15,105,534,105,162,11,116,475,76,150,12,88,386,76,128,3,102,321,60,108
"0614550","061455001737","1","1",102.699999809265,"3",846,206,1052,111,2380,690,621,570,499,387,847,272,845,2380,23.1999999880791,"1",11,90,269,93,227,10,114,214,68,215,4,96,192,73,205,4,87,172,38,198
"0614550","061455001754","1","1",107.299999952316,"3",1804,224,2028,431,2619,930,773,587,329,781,1352,239,232,2619,24.3999999761581,"1",2,229,520,97,82,7,221,411,63,71,4,178,295,56,54,2,153,126,23,25
"0614550","061455001762","1","1",134.5,"3",1789,221,2010,574,2853,1049,729,582,493,457,2078,123,183,2853,21.1999999880791,"1",4,141,803,40,61,5,118,518,43,45,1,110,410,20,41,2,88,347,20,36
"0614550","061455001986","4","1",23.5999999642372,"3",465,0,465,79,468,125,150,129,64,87,283,64,33,468,19.7999999523163,"1",0,17,76,19,13,0,24,94,22,10,1,28,80,14,6,0,18,33,9,4
"0614550","061455002989","4","1",3,"3",12,0,12,2,27,14,9,2,2,3,13,9,2,27,9,"1",0,2,7,4,1,0,1,5,2,1,0,0,0,2,0,0,0,1,1,0
"0614550","061455003024","2","1",2,"4",5,0,5,0,10,-1,4,3,3,1,4,1,4,10,5,"1",-2,-2,-2,-2,-2,0,0,1,1,2,0,1,1,0,1,0,0,2,0,1
"0614550","061455004483","4","1",-1,"3",15,0,15,34,18,4,14,-1,-1,2,11,2,3,18,-1,"1",0,0,4,0,0,0,2,7,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0614550","061455005749","4","1",35,"4",974,197,1171,92,1430,298,459,392,198,73,782,142,416,1430,40.8999999761581,"1",4,9,181,26,78,6,23,240,56,134,4,17,225,37,109,2,23,93,15,65
"0614550","061455007497","1","1",15,"3",150,19,169,0,297,45,64,86,102,19,215,42,20,297,19.7999999523163,"1",0,2,32,4,7,0,6,46,7,5,1,5,64,12,4,0,6,73,19,4
"0614550","061455007962","1","1",8.59999999403954,"3",66,2,68,18,186,48,47,37,25,5,116,51,11,185,21.5999999642372,"1",0,1,29,13,5,1,2,31,11,2,0,1,26,10,0,0,0,12,9,3
"0614550","061455007963","1","1",124,"3",1772,374,2146,541,2874,1007,746,588,533,890,1398,375,196,2874,23.1999999880791,"1",6,275,526,137,63,4,236,371,88,47,3,185,275,87,38,2,194,226,63,48
"0614550","061455007964","2","1",8,"3",28,7,35,2,54,11,10,11,10,15,15,11,13,54,6.79999999701977,"1",0,3,6,0,2,0,1,3,3,3,0,3,1,3,4,0,2,3,3,2
"0614550","061455007965","1","1",4,"3",96,6,102,1,122,13,30,49,30,5,90,7,20,122,30.5,"1",0,0,10,0,3,0,0,24,2,4,0,4,31,4,10,0,1,25,1,3
"0614550","061455008471","1","1",4,"4",98,0,98,17,101,53,13,7,3,9,66,10,6,95,25.2999999523163,"1",3,6,33,4,2,0,1,10,0,1,0,0,5,2,0,0,1,0,0,2
"0614550","061455008697","1","1",19.2999999523163,"4",297,29,326,8,396,145,118,64,33,36,255,64,36,391,20.5,"1",0,10,110,16,9,0,17,68,23,8,0,4,36,15,7,0,4,23,1,4
"0614550","061455008841","1","1",44.7999999523163,"3",1026,0,1026,154,1029,296,258,246,229,579,340,39,68,1029,23,"1",1,151,102,17,25,0,136,90,10,22,0,160,72,4,10,2,132,76,8,11
"0614550","061455010486","4","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455010489","4","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455010775","1","3",4,"4",0,0,0,0,95,8,12,10,7,0,51,3,37,95,23.7999999523163,"1",0,0,4,1,3,1,0,8,0,3,1,0,7,0,2,0,0,2,0,5
"0614550","061455010776","1","3",8.79999998211861,"4",191,1,192,0,208,19,5,10,6,170,38,0,0,208,23.5999999642372,"1",0,15,4,0,0,0,5,0,0,0,0,8,2,0,0,0,4,2,0,0
"0614550","061455010777","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455010778","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0614550","061455010779","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622500","062250002728","1","1",171.299999713898,"3",2382,488,2870,158,4383,1226,1170,1080,907,615,2367,1248,141,4383,25.5999999642372,"1",4,151,680,353,38,4,169,626,328,43,1,168,567,299,45,3,127,494,268,15
"0622500","062250002733","1","1",158.799999713898,"3",1362,429,1791,21,4314,1177,1103,1054,980,623,1662,616,1395,4312,27.1999999880791,"3",6,158,464,164,384,5,158,403,166,370,0,148,399,153,354,5,159,396,133,287
"0622500","062250002745","1","1",148.699999809265,"3",1366,245,1611,33,3942,1157,950,921,914,607,1746,502,1074,3942,26.5,"1",3,153,561,154,286,5,149,422,120,254,3,168,362,109,279,2,137,401,119,255
"0622500","062250002751","1","1",179.099999904633,"3",2232,284,2516,153,4776,1245,1235,1163,1132,1771,1038,1382,572,4773,26.6999999880791,"1",4,439,309,348,144,1,449,280,362,142,2,440,227,355,139,3,443,222,317,146
"0622500","062250002753","4","1",28,"3",293,36,329,4,462,279,-1,71,109,40,235,152,34,462,16.5,"1",1,25,136,89,28,-2,-2,-2,-2,-2,0,5,38,24,4,0,10,59,38,2
"0622500","062250002769","1","1",180.39999961853,"3",1563,283,1846,61,4574,1233,1121,1193,1027,696,1646,694,1518,4570,25.3999999761581,"1",8,178,429,172,444,2,178,392,178,370,2,173,448,179,390,4,167,377,165,314
"0622500","062250005870","1","1",143.39999961853,"3",1751,294,2045,135,3523,992,1108,879,544,515,2047,830,119,3521,24.5999999642372,"1",2,130,613,227,20,6,144,663,252,43,1,139,502,208,29,1,102,269,143,27
"0622500","062250007299","1","1",42.3999999761581,"4",192,82,274,0,740,67,52,58,59,17,456,0,265,740,17.5,"3",0,2,35,0,30,0,1,27,0,24,0,2,34,0,22,0,1,35,0,23
"0622500","062250008506","1","1",5.3999999910593,"3",0,0,0,0,87,6,15,27,39,3,62,19,3,87,16.0999999642372,"1",0,0,3,2,1,0,0,12,3,0,0,1,18,7,1,0,2,29,7,1
"0622500","062250008719","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622500","062250008720","4","1",24,"3",344,45,389,18,526,145,154,130,97,48,289,151,36,525,21.8999999761581,"1",0,11,66,55,12,0,19,91,34,10,1,11,74,34,10,0,7,58,28,4
"0622500","062250009901","1","1",14,"3",168,90,258,3,616,166,160,149,141,249,193,78,90,614,44,"2",2,58,54,22,28,1,59,49,29,22,0,63,49,13,24,1,69,41,14,16
"0622500","062250010239","4","1",20,"3",0,0,0,1,819,3,33,237,546,92,383,166,171,819,41,"1",0,0,0,1,2,0,3,16,6,8,4,14,131,41,47,3,75,236,118,114
"0622500","062250011291","4","1",5,"3",38,8,46,0,62,9,9,13,11,2,21,34,3,61,12.3999999761581,"1",0,0,3,5,1,0,0,1,7,1,0,0,7,5,1,0,1,1,8,0
"0622710","062271002112","2","1",21,"4",135,16,151,0,218,-1,-1,-1,-1,24,145,42,5,218,10.3999999761581,"1",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"0622710","062271002128","4","1",20.3999999761581,"3",107,2,109,1,348,98,103,91,55,3,147,198,0,348,17.0999999642372,"1",0,1,39,58,0,0,1,42,60,0,0,1,35,55,0,0,0,31,24,0
"0622710","062271002133","1","1",11,"1",167,25,192,3,195,-2,-2,-2,-2,0,190,5,0,195,17.6999999880791,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0622710","062271002801","4","1",3,"3",50,13,63,2,84,10,19,25,30,4,63,3,13,84,28,"1",0,0,9,0,1,1,1,14,1,2,0,2,20,1,2,0,1,20,1,8
"0622710","062271002802","4","1",2.79999999701977,"3",8,1,9,0,12,3,2,1,-1,1,8,1,2,12,4.29999999701977,"1",0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,-2,-2,-2,-2,-2
"0622710","062271002806","4","1",5,"3",40,6,46,0,69,13,15,15,11,3,36,5,25,69,13.7999999821186,"1",0,0,10,1,2,0,0,9,0,6,0,2,6,1,6,0,0,5,2,4
"0622710","062271002815","4","1",3,"3",48,6,54,0,59,17,38,4,-1,2,40,4,13,59,19.6999999880791,"1",0,0,13,1,3,0,2,24,3,9,0,0,3,0,1,-2,-2,-2,-2,-2
"0622710","062271002830","4","1",3,"3",60,1,61,0,92,38,30,16,8,3,81,3,4,92,30.6999999880791,"1",1,0,34,2,1,0,2,25,0,3,0,1,14,1,0,0,0,8,0,0
"0622710","062271002838","1","1",133,"3",2101,194,2295,5,3468,1423,798,624,422,135,3002,250,72,3468,26.0999999642372,"1",3,59,1232,99,30,0,32,708,41,17,1,21,549,44,9,3,15,368,27,9
"0622710","062271002844","1","1",185.5,"3",3996,559,4555,66,4914,1884,1240,979,609,11,4840,8,42,4914,26.5,"3",4,0,1863,1,16,3,4,1218,3,12,3,3,968,2,3,2,4,592,1,10
"0622710","062271002857","1","1",146.89999961853,"3",2036,387,2423,2,3813,1442,960,678,532,232,2507,362,698,3813,26,"1",6,82,991,138,225,4,56,653,83,164,1,46,423,63,145,1,40,298,57,136
"0622710","062271002890","1","1",99.6999998092651,"3",1443,193,1636,0,2414,1090,573,426,230,114,1901,151,243,2414,24.1999999880791,"1",0,36,911,67,76,2,29,443,40,59,2,25,331,21,47,1,18,143,15,53
"0622710","062271002899","1","1",135.099999904633,"3",1242,338,1580,1,3662,1248,932,769,601,1135,1549,837,124,3662,27.0999999642372,"2",7,333,566,295,47,6,306,394,195,31,0,265,303,180,21,4,220,224,136,17
"0622710","062271002908","4","1",29.2999999523163,"3",573,30,603,1,606,137,146,123,153,16,479,93,16,606,20.6999999880791,"1",1,8,100,22,6,0,3,118,20,5,1,2,100,17,3,0,3,125,23,2
"0622710","062271002916","1","1",116.199999809265,"3",986,187,1173,3,3099,823,831,737,567,586,1414,261,815,3099,26.6999999880791,"1",7,143,434,61,178,10,166,366,60,229,5,129,324,72,207,1,139,219,39,169
"0622710","062271002918","4","1",3,"3",13,1,14,0,67,11,16,18,22,0,44,22,1,67,22.2999999523163,"1",0,0,8,3,0,0,0,8,8,0,0,0,12,6,0,0,0,16,5,1
"0622710","062271002923","1","1",141.89999961853,"3",2187,317,2504,4,3754,1298,1019,761,559,616,2147,303,678,3754,26.5,"1",5,180,817,103,193,1,166,579,77,196,3,148,408,63,139,1,119,257,40,142
"0622710","062271002941","1","1",124.799999952316,"3",1475,40,1515,3,3142,1148,695,614,444,12,935,2184,5,3142,25.1999999880791,"1",2,1,421,724,0,1,1,199,494,0,2,6,156,448,2,1,4,113,324,2
"0622710","062271002953","4","1",3,"3",9,0,9,0,48,14,14,14,6,1,10,33,3,48,16,"1",1,0,2,11,0,0,1,3,9,1,0,0,4,8,2,0,0,1,5,0
"0622710","062271002965","1","1",92.3999998569489,"3",1343,158,1501,2,2120,564,595,485,328,9,893,1201,10,2120,22.8999999761581,"1",1,3,262,295,3,0,2,243,348,2,3,3,205,271,3,1,0,145,180,2
"0622710","062271002970","1","1",120.299999952316,"3",1532,370,1902,4,3032,785,573,461,383,667,1985,50,313,3032,25.1999999880791,"1",4,138,573,10,60,3,114,393,3,60,0,122,289,10,40,2,115,214,11,41
"0622710","062271002971","4","1",3,"3",45,10,55,0,78,25,26,18,9,12,41,21,4,78,26,"2",0,3,16,5,1,0,5,12,8,1,0,3,8,6,1,0,1,5,2,1
"0622710","062271002972","4","1",3,"3",80,20,100,0,118,9,36,44,29,1,100,6,11,118,39.2999999523163,"1",0,0,7,1,1,0,0,31,2,3,0,0,38,1,5,0,1,24,2,2
"0622710","062271002976","4","1",3,"3",63,3,66,0,82,15,24,25,18,1,72,7,2,82,27.2999999523163,"1",0,0,13,2,0,0,0,21,1,2,0,1,22,2,0,0,0,16,2,0
"0622710","062271002977","1","1",134.699999809265,"3",723,108,831,2,4033,1318,980,883,738,598,1048,323,2047,4033,29.8999999761581,"1",8,149,413,116,632,3,153,253,70,501,2,154,195,71,461,4,138,135,46,415
"0622710","062271002983","1","1",116.5,"4",2087,260,2347,28,2610,193,204,147,113,11,2562,10,21,2610,22.3999999761581,"3",1,2,188,1,1,1,2,195,1,5,1,0,145,0,1,0,1,112,0,0
"0622710","062271002984","4","1",4,"3",73,1,74,0,112,18,24,26,27,1,34,77,0,112,28,"3",0,0,10,8,0,0,0,9,15,0,0,0,4,22,0,0,1,10,16,0
"0622710","062271002995","4","1",4,"3",70,4,74,0,81,9,15,17,27,2,70,4,5,81,20.2999999523163,"1",0,0,7,1,1,0,0,14,0,1,0,0,13,3,1,0,2,25,0,0
"0622710","062271002998","1","1",126.299999952316,"3",1918,204,2122,6,3131,976,771,663,578,495,1754,563,310,3131,24.7999999523163,"1",4,141,579,166,86,2,129,427,143,70,2,110,358,119,74,1,108,307,93,69
"0622710","062271003017","1","1",148.5,"4",2697,229,2926,9,3503,148,166,145,170,10,2674,814,2,3503,23.5999999642372,"1",0,0,127,21,0,0,2,131,32,1,1,1,119,23,1,0,1,142,27,0
"0622710","062271003020","1","1",167.799999713898,"3",3381,479,3860,4,4541,1764,954,854,744,212,4061,85,169,4541,27.0999999642372,"1",5,71,1607,27,54,3,49,834,25,43,3,53,751,16,31,3,36,662,8,35
