"LEAID","NCESSCH","TYPE00","STATUS00","FTE00","LEVEL00","FRELCH00","REDLCH00","TOTFRL00","MIGRNT00","MEMBER00","G0900","G1000","G1100","G1200","ASIAN00","HISP00","BLACK00","WHITE00","TOTETH00","PUPTCH00","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0100390","010039000192","1","1",52,"3",642,58,700,NA,1226,340,301,300,285,0,0,1225,1,1226,23.6,"1",0,0,0,340,0,0,0,0,300,1,0,0,0,300,0,0,0,0,285,0
"0100390","010039000194","1","1",60,"3",242,31,273,NA,991,312,239,256,184,0,0,991,0,991,16.5,"1",0,0,0,312,0,0,0,0,239,0,0,0,0,256,0,0,0,0,184,0
"0100390","010039000198","1","1",77,"3",397,26,423,NA,1342,443,325,317,257,0,2,1330,10,1342,17.4,"1",0,0,1,440,2,0,0,0,322,3,0,0,0,313,4,0,0,1,255,1
"0100390","010039000235","2","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001281","4","1",0,"3",17,1,18,NA,34,0,16,16,2,0,0,33,1,34,0,"1",0,0,0,0,0,0,0,0,15,1,0,0,0,16,0,0,0,0,2,0
"0100390","010039001288","4","1",0,"3",6,0,6,NA,64,43,11,6,4,0,0,64,0,64,0,"1",0,0,0,43,0,0,0,0,11,0,0,0,0,6,0,0,0,0,4,0
"0100390","010039001296","2","1",0,"4",NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,1,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001316","3","1",0,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001468","1","3",67,"3",820,12,832,NA,1077,361,247,243,226,0,1,1075,1,1077,16.1,"1",0,0,0,360,1,0,0,1,246,0,0,0,0,243,0,0,0,0,226,0
"0100390","010039001643","1","1",7.9,"3",10,10,20,NA,268,67,71,67,63,17,3,67,179,266,33.9,"1",0,4,1,15,47,0,8,0,15,47,0,4,1,20,41,0,1,1,17,44
"0100390","010039001746","4","1",0,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001761","4","1",0,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001763","1","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100390","010039001765","2","1",0,"3",0,0,0,NA,13,1,3,4,5,0,0,12,1,13,0,"1",0,0,0,1,0,0,0,0,3,0,0,0,0,3,1,0,0,0,5,0
"0102370","010237000898","1","1",48,"3",487,65,552,NA,754,251,204,150,149,5,7,585,156,753,15.7,"2",0,0,4,188,59,0,3,1,164,35,0,1,0,116,33,0,1,2,117,29
"0102370","010237000899","1","1",112,"3",274,71,345,NA,2132,405,339,312,305,25,18,352,1736,2131,19,"4",0,4,5,80,316,0,4,1,44,290,0,5,3,57,247,0,3,1,57,243
"0102370","010237000900","1","1",48,"3",587,47,634,NA,740,221,181,171,167,0,0,738,2,740,15.4,"4",0,0,0,220,1,0,0,0,181,0,0,0,0,170,1,0,0,0,167,0
"0102370","010237000906","1","1",45,"3",323,98,421,NA,761,265,179,166,151,0,1,200,533,761,16.9,"4",16,0,0,89,160,5,0,0,35,139,3,0,0,43,120,3,0,1,33,114
"0102370","010237000912","1","1",78,"3",410,50,460,NA,1433,458,334,324,317,79,30,658,666,1433,18.4,"2",0,18,9,234,197,0,20,8,161,145,0,29,5,132,158,0,12,8,131,166
"0102370","010237000929","1","1",47,"3",399,79,478,NA,756,202,201,191,162,7,1,605,137,752,16.1,"2",1,1,1,178,21,1,2,0,162,33,0,1,0,150,40,0,3,0,115,43
"0102370","010237000934","1","1",84,"3",299,155,454,NA,1553,510,404,321,318,7,5,91,1448,1553,18.5,"4",2,4,3,28,473,0,2,1,28,373,0,1,0,16,304,0,0,1,19,298
"0102370","010237000942","1","1",125,"3",564,88,652,NA,2130,671,564,516,379,33,16,1122,957,2130,17,"2",2,9,3,368,289,0,5,10,297,252,0,11,0,260,245,0,8,3,197,171
"0102370","010237000953","1","1",67,"3",131,50,181,NA,1181,354,287,260,280,6,3,158,1003,1181,17.6,"4",1,3,0,61,289,3,2,0,40,242,5,0,1,27,227,2,1,2,30,245
"0102370","010237000962","1","1",89,"3",832,153,985,NA,1511,414,385,328,384,2,1,1491,15,1510,17,"2",1,0,0,412,1,0,1,0,380,3,0,0,0,327,1,0,1,1,372,10
"0102370","010237000964","1","1",77,"3",940,104,1044,NA,1336,394,346,318,277,3,0,1228,102,1334,17.4,"4",1,0,0,369,24,0,0,0,303,43,0,2,0,298,17,0,1,0,257,18
"0102370","010237000969","1","1",58,"3",706,72,778,NA,975,319,248,189,219,0,0,974,1,975,16.8,"2",0,0,0,318,1,0,0,0,248,0,0,0,0,189,0,0,0,0,219,0
"0102370","010237000988","4","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237000989","1","1",78,"3",518,197,715,NA,1336,493,330,280,233,137,4,211,981,1336,17.1,"4",2,43,1,66,381,0,33,1,56,240,0,34,0,55,191,1,27,2,34,169
"0102370","010237000994","4","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237000999","4","1",0,"4",8,0,8,NA,11,2,2,3,3,0,0,9,2,11,0,"2",0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,2
"0102370","010237001000","1","1",0,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001038","4","1",0,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001040","4","1",0,"3",31,2,33,NA,41,17,14,7,3,0,0,36,5,41,0,"2",0,0,0,14,3,0,0,0,12,2,0,0,0,7,0,0,0,0,3,0
"0102370","010237001061","4","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001065","4","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001077","4","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001083","3","1",11,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001086","3","1",11,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102370","010237001618","1","1",39,"4",156,27,183,NA,242,17,22,21,74,5,1,142,94,242,6.2,"2",0,1,0,10,6,0,0,0,14,8,0,0,0,9,12,0,1,1,47,25
"0102370","010237001686","1","1",15,"4",62,0,62,NA,74,16,17,7,6,0,0,57,17,74,4.9,"2",0,0,0,12,4,0,0,0,15,2,0,0,0,7,0,0,0,0,5,1
"0102370","010237001688","1","1",95,"3",358,94,452,NA,1679,542,400,355,382,31,10,224,1405,1678,17.7,"4",2,8,4,69,458,1,10,4,62,323,4,5,1,36,309,1,8,1,57,315
"0102370","010237001689","2","1",22,"4",33,8,41,NA,51,2,3,1,3,1,0,30,20,51,2.3,"4",0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1
"0102370","010237001799","1","1",0.4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455001711","1","1",102.9,"3",270,58,328,4,2508,656,686,575,591,198,524,222,1540,2508,24.4,"1",5,47,169,67,368,10,52,119,67,438,4,50,124,41,356,5,49,112,47,378
"0614550","061455001720","4","1",20.2,"3",209,33,242,0,297,63,116,71,42,46,150,37,57,297,14.7,"1",2,7,36,7,11,3,20,50,16,27,2,14,34,9,12,0,5,27,4,6
"0614550","061455001723","1","1",84.6,"3",939,74,1013,208,2013,706,548,446,313,471,665,528,342,2013,23.8,"1",3,136,266,205,96,2,124,194,135,93,0,119,134,111,82,2,92,71,77,71
"0614550","061455001729","4","1",15,"4",148,19,167,10,246,68,91,50,19,17,118,42,69,246,16.4,"1",0,2,38,7,21,0,3,51,15,22,0,6,19,6,19,0,6,7,2,4
"0614550","061455001730","1","1",141,"3",1593,226,1819,302,3010,846,959,719,486,504,1608,267,608,3010,21.3,"1",4,124,457,70,191,13,137,543,81,185,5,128,396,71,119,1,115,212,45,113
"0614550","061455001737","1","1",103,"3",753,131,884,84,2296,747,586,554,409,427,651,228,958,2296,22.3,"1",13,118,250,85,281,5,114,180,52,235,12,110,138,51,243,2,85,83,40,199
"0614550","061455001754","1","1",117.4,"3",1499,153,1652,295,2345,634,708,554,449,747,1121,186,278,2345,20,"1",6,149,338,58,83,5,197,370,61,75,2,213,242,40,57,0,188,171,27,63
"0614550","061455001762","1","1",132,"3",1695,143,1838,446,2961,1060,749,586,566,506,2001,170,261,2961,22.4,"1",9,148,786,49,68,5,105,513,49,77,3,97,393,39,54,6,156,309,33,62
"0614550","061455001986","4","1",13,"3",238,29,267,28,332,111,119,69,33,53,201,49,25,332,25.5,"1",1,13,75,16,6,1,17,75,16,10,1,19,34,12,3,1,4,17,5,6
"0614550","061455002989","4","1",6,"3",43,6,49,5,63,12,24,19,8,1,54,6,1,63,10.5,"1",0,0,11,0,1,0,0,22,2,0,1,0,15,3,0,0,1,6,1,0
"0614550","061455003024","2","1",2,"4",0,0,0,1,18,2,5,4,2,1,7,1,9,18,9,"1",0,0,0,0,2,0,0,2,1,2,0,1,3,0,0,0,0,0,0,2
"0614550","061455004483","4","1",2,"3",26,0,26,6,37,13,16,7,1,5,23,2,7,37,18.5,"1",0,1,8,0,4,0,2,10,1,3,0,2,4,1,0,0,0,1,0,0
"0614550","061455005749","4","1",35,"4",812,126,938,43,1400,286,411,368,229,62,725,115,477,1400,40,"1",7,12,162,24,81,4,21,229,26,131,4,18,179,32,135,3,9,102,25,90
"0614550","061455007497","1","1",10,"3",62,8,70,0,132,24,29,27,42,2,82,36,11,132,13.2,"1",1,0,19,2,2,0,1,19,6,3,0,1,14,11,1,0,0,24,14,4
"0614550","061455007962","1","1",5,"3",129,15,144,0,148,71,38,20,5,8,66,64,10,148,29.6,"1",0,5,35,26,5,0,1,17,18,2,0,2,7,10,1,0,0,2,3,0
"0614550","061455007963","1","1",98.5,"3",1296,179,1475,172,2289,1083,790,416,0,672,1070,301,236,2289,23.2,"1",3,301,545,142,92,3,232,355,105,95,4,139,170,54,49,0,0,0,0,0
"0614550","061455007964","2","1",8,"4",38,5,43,2,66,22,9,16,1,14,27,7,17,66,8.3,"1",0,4,11,1,6,0,1,4,1,3,0,6,4,2,4,0,1,0,0,0
"0614550","061455007965","1","1",5,"3",34,7,41,0,55,55,0,0,0,1,32,7,15,55,11,"1",0,1,32,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455008467","1","3",37.2,"3",NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455008468","1","3",2,"3",34,1,35,0,60,0,0,0,0,15,40,5,0,60,30,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0614550","061455008469","1","3",9,"4",46,4,50,0,204,24,17,23,16,0,33,167,4,204,22.7,"1",0,0,6,18,0,0,0,4,13,0,0,0,7,14,2,0,0,4,12,0
"0614550","061455008841","1","1",43.3,"3",409,3,412,62,1015,319,268,226,202,606,295,28,83,1015,23.4,"1",0,199,84,10,26,2,156,84,5,21,0,127,79,4,16,1,124,48,9,20
"0614550","061455010210","2","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622500","062250002728","1","1",147.4,"3",2426,375,2801,61,3901,1111,1054,961,775,667,1852,1197,176,3901,26.5,"1",4,162,569,322,54,1,181,486,338,48,3,163,453,301,41,1,161,344,236,33
"0622500","062250002733","1","1",166,"3",1609,279,1888,49,4325,1262,1145,991,911,681,1659,610,1354,4325,26.1,"3",6,197,493,188,378,8,165,473,161,338,3,168,360,133,327,4,149,326,126,306
"0622500","062250002745","1","1",167.7,"3",1817,261,2078,90,4509,1255,1276,1148,815,657,2004,556,1263,4509,26.9,"1",8,176,567,175,329,10,178,585,172,331,5,181,508,120,334,6,117,340,85,267
"0622500","062250002751","1","1",172.9,"3",2316,145,2461,37,4534,1151,1165,1119,1099,1907,700,1300,613,4534,26.2,"1",4,446,194,354,153,6,482,186,336,155,3,464,155,339,158,1,515,165,271,147
"0622500","062250002753","4","1",34.2,"4",481,21,502,6,625,75,110,185,149,31,335,225,32,625,18.3,"1",1,4,34,31,5,0,5,66,32,7,1,7,107,61,9,0,8,97,39,5
"0622500","062250002769","1","1",158.2,"3",1454,135,1589,39,3565,1129,1035,779,622,722,1270,598,954,3565,22.5,"1",6,189,453,198,283,5,205,366,184,275,8,197,250,122,202,2,131,201,94,194
"0622500","062250005870","1","1",72.8,"3",1185,137,1322,45,1696,510,470,334,382,300,915,420,55,1696,23.3,"1",5,58,321,111,15,0,88,250,118,14,1,74,153,90,16,0,80,191,101,10
"0622500","062250007299","1","1",40.8,"4",205,78,283,0,718,70,58,62,35,8,380,2,326,718,17.6,"2",0,0,33,0,37,1,0,29,0,28,0,3,29,0,30,0,0,10,1,24
"0622500","062250008505","1","3",8,"3",0,0,0,0,325,71,52,72,130,30,157,112,21,320,40.6,"1",0,2,53,13,3,0,1,28,19,3,0,8,29,26,7,0,19,47,54,8
"0622500","062250008506","1","3",4.5,"3",0,0,0,0,54,12,10,18,14,11,30,10,3,54,12,"1",0,1,9,2,0,0,2,4,3,1,0,3,12,2,1,0,5,5,3,1
"0622500","062250009901","1","1",20.2,"3",144,95,239,0,601,166,158,143,134,242,165,107,85,601,29.8,"3",0,58,50,33,25,0,64,39,27,28,1,63,39,23,17,1,57,37,24,15
"0622500","062250010239","4","1",17.6,"3",0,0,0,2,893,5,102,274,512,131,395,168,191,893,50.7,"1",0,0,2,0,3,3,19,46,13,21,2,52,108,51,61,3,60,239,104,106
"0622710","062271002112","2","1",24,"4",0,0,0,1,229,0,0,0,0,25,142,48,13,229,9.5,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271002128","4","1",13.7,"3",107,6,113,0,255,103,56,51,38,3,104,148,0,255,18.6,"1",0,0,37,66,0,0,1,31,24,0,0,0,21,30,0,0,1,12,25,0
"0622710","062271002801","4","1",3,"3",18,1,19,0,55,8,18,11,18,5,41,1,8,55,18.3,"1",0,1,6,0,1,0,1,13,0,4,0,2,9,0,0,0,1,13,1,3
"0622710","062271002802","4","1",11,"3",NA,NA,NA,0,3,1,1,1,0,1,1,1,0,3,0.3,"1",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"0622710","062271002806","4","1",6,"3",0,0,0,0,92,9,19,29,15,4,37,10,40,92,15.3,"1",1,0,6,0,2,0,2,5,3,9,0,1,12,3,13,0,0,6,2,7
"0622710","062271002815","4","1",3,"3",0,0,0,0,87,NA,84,2,1,1,52,3,29,87,29,"1",0,0,0,0,0,2,0,50,3,29,0,1,1,0,0,0,0,1,0,0
"0622710","062271002822","4","1",22.3,"4",186,26,212,0,426,39,29,23,13,15,172,191,43,426,19.1,"1",1,0,14,19,5,0,0,13,13,3,0,0,9,11,3,1,0,5,7,0
"0622710","062271002823","1","1",16.2,"4",252,27,279,0,344,0,0,0,0,8,96,236,1,344,21.2,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0622710","062271002830","4","1",1,"3",38,2,40,0,95,39,29,15,12,3,82,8,2,95,95,"1",0,0,35,3,1,0,2,22,4,1,0,1,14,0,0,0,0,11,1,0
"0622710","062271002838","1","1",125.3,"3",2402,126,2528,4,3194,1206,830,607,456,122,2695,276,87,3194,25.5,"1",4,44,1036,100,22,5,30,708,55,32,2,28,499,58,20,2,19,379,45,11
"0622710","062271002844","1","1",178.6,"3",3547,363,3910,55,4622,1724,1058,938,691,5,4535,18,51,4622,25.9,"3",6,2,1689,8,19,3,1,1045,4,5,2,1,920,3,12,2,1,673,2,13
"0622710","062271002857","1","1",137.1,"3",1135,118,1253,0,3216,1147,805,629,530,230,1825,328,819,3216,23.5,"1",6,51,697,129,264,3,61,474,74,193,2,57,317,73,180,2,55,278,37,158
"0622710","062271002890","1","1",90.1,"3",1450,213,1663,1,2195,945,505,375,259,128,1540,210,309,2195,24.4,"1",5,29,700,99,112,1,40,344,44,76,1,25,266,27,56,1,26,169,18,45
"0622710","062271002899","1","1",126.5,"3",1014,278,1292,0,3241,1030,864,703,538,1002,1345,715,156,3241,25.6,"3",8,272,476,232,42,6,268,360,187,43,3,246,275,153,26,4,212,182,105,35
"0622710","062271002908","4","1",32,"3",289,41,330,0,684,193,145,145,154,28,535,83,34,684,21.4,"1",1,1,153,25,13,1,0,125,11,8,1,10,110,17,7,1,17,113,18,5
"0622710","062271002916","1","1",126.7,"3",756,95,851,0,3276,1019,917,710,565,581,1331,335,1010,3276,25.9,"1",3,174,456,114,272,6,141,416,93,261,4,144,253,59,250,5,119,182,53,206
"0622710","062271002918","4","1",3,"3",0,0,0,0,71,10,22,21,18,2,40,26,2,71,23.7,"1",0,0,7,3,0,0,1,13,8,0,1,1,11,7,1,0,0,9,8,1
"0622710","062271002923","1","1",112.8,"3",1740,423,2163,0,2815,937,749,636,407,420,1447,288,650,2815,25,"1",3,110,535,91,198,1,111,386,73,178,4,118,299,77,138,2,78,166,36,125
"0622710","062271002937","4","1",12,"3",0,0,0,0,115,45,19,15,13,7,59,40,9,115,9.6,"1",0,1,24,16,4,0,1,12,6,0,0,0,7,5,3,0,0,6,6,1
"0622710","062271002941","1","1",126.7,"3",1550,165,1715,0,2724,933,605,565,457,21,574,2113,4,2724,21.5,"1",2,2,247,680,2,4,4,136,460,1,0,8,100,457,0,4,7,76,369,1
"0622710","062271002953","4","1",3,"3",14,0,14,0,52,13,19,15,5,1,8,36,7,52,17.3,"1",0,0,2,10,1,0,1,5,10,3,0,0,0,12,3,0,0,1,4,0
"0622710","062271002965","1","1",90.3,"3",751,43,794,0,1973,680,498,375,228,12,726,1224,7,1973,21.8,"1",0,4,289,384,3,1,2,199,295,1,0,3,116,254,2,1,1,75,150,1
"0622710","062271002970","1","1",118.2,"3",1024,152,1176,0,2793,654,502,444,384,686,1663,66,358,2793,23.6,"1",6,117,458,9,64,5,134,301,7,55,2,104,273,10,55,2,119,206,10,47
"0622710","062271002971","4","1",3,"3",25,6,31,0,63,8,35,10,10,9,26,22,6,63,21,"3",0,1,1,3,3,0,3,16,15,1,0,1,6,2,1,0,4,3,2,1
"0622710","062271002972","4","1",3,"3",24,0,24,0,105,12,38,18,25,2,80,8,15,105,35,"1",0,0,9,1,2,0,1,30,2,5,0,0,13,2,3,0,1,21,1,2
"0622710","062271002976","4","1",1,"3",0,0,0,0,72,27,21,15,9,5,58,5,4,72,72,"1",0,1,24,0,2,0,3,15,1,2,0,1,13,1,0,0,0,6,3,0
"0622710","062271002977","1","1",129.8,"3",360,41,401,0,3536,1033,796,828,784,495,868,319,1835,3536,27.2,"1",6,113,323,106,485,4,113,189,69,421,3,123,176,59,467,5,144,152,53,430
"0622710","062271002983","1","1",132.8,"4",2218,229,2447,20,2809,170,148,124,101,12,2740,11,29,2809,21.2,"3",0,1,167,1,1,0,1,146,1,0,4,0,119,0,1,0,1,97,1,2
"0622710","062271002984","4","1",4,"3",74,11,85,0,117,35,33,23,14,1,25,91,0,117,29.3,"3",0,0,4,31,0,0,0,7,26,0,0,1,9,13,0,0,0,5,9,0
"0622710","062271002995","4","1",3,"3",22,7,29,0,47,11,17,7,12,0,38,4,5,47,15.7,"1",0,0,11,0,0,0,0,14,1,2,0,0,4,2,1,0,0,9,1,2
"0622710","062271002998","1","1",109.7,"3",1401,202,1603,2,2435,702,609,535,444,362,1274,443,354,2435,22.2,"1",1,75,423,113,90,0,84,340,112,73,0,95,267,87,86,1,101,166,91,85
"0622710","062271003017","1","1",148.1,"4",2608,244,2852,4,3545,220,184,130,146,16,2515,1006,6,3545,23.9,"1",0,2,170,47,1,0,2,142,40,0,0,0,97,32,1,0,0,110,36,0
"0622710","062271003020","1","1",148.6,"3",2520,224,2744,0,3714,1166,947,799,611,199,3268,59,175,3714,25,"1",6,59,1042,17,42,3,59,818,14,53,2,41,712,9,35,1,40,529,9,32
"0622710","062271003021","1","1",148.4,"3",2417,264,2681,3,3285,1159,787,661,479,277,2842,61,88,3285,22.1,"1",3,63,1045,18,30,7,52,692,13,23,2,72,560,10,17,4,80,379,6,10
"0622710","062271003023","1","1",169,"3",2746,108,2854,20,4611,1900,1136,759,556,3,4069,537,2,4611,27.3,"1",0,2,1671,225,2,0,1,1036,99,0,0,0,686,73,0,0,0,509,47,0
"0622710","062271003031","4","1",11,"3",0,0,0,0,126,50,28,18,2,1,73,52,0,126,11.5,"1",0,1,31,18,0,0,0,21,7,0,0,0,9,9,0,0,0,2,0,0
"0622710","062271003034","1","1",132,"3",1134,156,1290,1,3057,980,816,634,464,242,1408,1326,76,3057,23.2,"1",0,59,497,405,19,0,66,369,363,18,3,64,302,248,17,2,49,191,213,9
"0622710","062271003037","1","1",191.9,"3",2560,219,2779,67,4329,1534,989,815,606,28,4269,17,12,4329,22.6,"3",0,6,1521,3,4,0,7,978,2,2,1,7,802,4,1,2,8,587,4,5
"0622710","062271003050","1","1",135.3,"3",503,96,599,2,3752,1275,872,812,732,920,970,266,1571,3752,27.7,"1",6,261,365,93,550,6,214,231,65,356,6,204,196,55,351,5,230,155,45,297
"0622710","062271003052","1","1",131.1,"3",1792,89,1881,0,3289,1009,867,738,537,229,1687,196,1168,3289,25.1,"1",4,58,586,53,308,2,56,442,60,307,2,58,367,34,277,0,55,215,33,234
"0622710","062271003055","4","1",3,"3",7,0,7,0,69,14,24,18,13,4,42,4,19,69,23,"1",0,2,9,0,3,0,0,15,3,6,0,1,10,0,7,0,1,8,1,3
"0622710","062271003064","1","1",132.5,"3",650,55,705,0,2975,896,803,621,558,151,1145,1091,580,2975,22.5,"1",0,41,403,305,147,1,41,317,292,152,4,33,217,247,120,3,34,172,195,154
"0622710","062271003070","4","1",17,"3",0,0,0,0,228,74,67,39,27,5,186,29,6,228,13.4,"1",0,0,63,10,1,1,3,51,9,3,0,1,30,7,1,0,0,25,1,1
"0622710","062271003082","4","1",3,"3",45,5,50,0,60,22,13,7,18,6,48,1,4,60,20,"1",0,1,20,0,1,0,0,10,1,2,0,0,7,0,0,1,5,11,0,1
"0622710","062271003088","1","1",126.8,"3",1963,131,2094,5,3033,1254,701,543,419,138,1957,233,700,3033,23.9,"1",1,56,874,87,236,0,48,435,60,158,1,15,326,33,168,3,18,230,43,125
"0622710","062271003093","4","1",3,"3",48,1,49,0,60,21,20,11,8,0,46,14,0,60,20,"1",0,0,13,8,0,0,0,19,1,0,0,0,10,1,0,0,0,4,4,0
"0622710","062271003098","1","1",172.1,"3",3380,270,3650,58,4370,1748,1040,798,617,37,4287,30,13,4370,25.4,"3",1,12,1712,15,8,0,8,1027,3,2,0,7,783,6,2,1,6,608,2,0
"0622710","062271003100","4","1",5,"3",16,6,22,0,86,10,18,20,26,1,36,6,43,86,17.2,"1",0,0,7,1,2,0,0,8,2,8,0,1,11,0,8,0,0,5,3,18
"0622710","062271003101","4","1",3,"3",0,0,0,0,41,17,16,5,3,3,18,12,8,41,13.7,"1",0,1,8,3,5,0,1,8,6,1,0,1,2,2,0,0,0,0,1,2
