"LEAID","NCESSCH","TYPE01","STATUS01","FTE01","LEVEL01","FRELCH01","REDLCH01","TOTFRL01","MIGRNT01","MEMBER01","G0901","G1001","G1101","G1201","ASIAN01","HISP01","BLACK01","WHITE01","TOTETH01","PUPTCH01","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"1200390","120039003561","1","1",3,"3",3,0,3,0,73,NA,NA,38,35,2,42,15,14,73,24.3,"1",0,0,0,0,0,0,0,0,0,0,0,1,19,10,8,0,1,23,5,6
"1200390","120039003562","1","1",85,"3",1273,59,1332,1,1674,705,489,291,189,2,892,766,14,1674,19.7,"1",0,0,387,308,10,0,0,280,208,1,0,1,149,139,2,0,1,76,111,1
"1200390","120039003563","1","1",0,"4",37,0,37,0,86,38,31,7,2,0,46,39,0,86,NA,"1",0,0,18,20,0,0,0,19,12,0,0,0,4,3,0,0,0,0,2,0
"1200390","120039003564","1","1",0,"3",28,0,28,0,95,49,27,8,6,0,19,73,3,95,NA,"1",0,0,11,36,2,0,0,4,23,0,0,0,2,6,0,0,0,1,5,0
"1200390","120039003565","1","1",0,"4",2,0,2,0,89,26,37,7,3,0,12,66,11,89,NA,"1",0,0,4,17,5,0,0,7,27,3,0,0,0,5,2,0,0,0,3,0
"1200390","120039003566","1","1",0,"4",4,0,4,1,49,19,13,3,2,0,11,35,3,49,NA,"1",0,0,4,14,1,0,0,2,10,1,0,0,1,2,0,0,0,2,0,0
"1200390","120039003567","1","1",0,"4",5,0,5,0,59,24,17,12,2,0,13,43,3,59,NA,"1",0,0,7,16,1,0,0,3,14,0,0,0,2,8,2,0,0,0,2,0
"1200390","120039003568","1","1",0,"4",1,0,1,0,31,8,10,5,4,0,6,22,3,31,NA,"1",0,0,2,6,0,0,0,0,9,1,0,0,2,1,2,0,0,1,3,0
"1200390","120039003569","1","1",0,"4",6,0,6,0,57,19,18,9,3,0,18,34,5,57,NA,"1",0,0,5,12,2,0,0,5,13,0,0,0,4,4,1,0,0,1,2,0
"1200390","120039003570","1","1",0,"4",37,1,38,0,51,14,12,3,1,0,12,38,1,51,NA,"1",0,0,4,10,0,0,0,4,8,0,0,0,0,2,1,0,0,1,0,0
"1200390","120039003571","1","1",0,"4",0,0,0,0,20,10,1,1,NA,0,1,15,4,20,NA,"1",0,0,0,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1200390","120039003572","1","1",0,"3",7,0,7,0,27,9,7,1,2,0,5,21,1,27,NA,"1",0,0,0,8,1,0,0,1,6,0,0,0,1,0,0,0,0,1,1,0
"1200390","120039003574","4","1",0,"4",1,0,1,0,12,2,6,NA,NA,0,3,5,4,12,NA,"1",0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
"1200390","120039003699","1","3",0,"3",5,0,5,0,388,268,120,NA,NA,0,355,5,28,388,NA,"3",0,0,247,3,18,0,0,108,2,10,0,0,0,0,0,0,0,0,0,0
"1200390","120039003701","1","3",0,"1",0,0,0,0,16,NA,NA,NA,NA,0,11,5,0,16,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039004340","1","1",150,"3",1087,278,1365,0,3542,1367,1375,796,4,65,2865,129,482,3542,23.6,"8",0,22,1124,41,180,1,28,1105,58,183,0,15,635,29,117,0,0,1,1,2
"1200390","120039004341","1","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048000425","1","1",0,"4",32,6,38,0,64,26,NA,1,NA,0,0,44,19,64,NA,"1",1,0,0,16,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1200480","120048000629","4","1",11,"4",82,8,90,0,147,NA,NA,NA,NA,0,1,106,40,147,13.4,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048000632","4","1",10,"4",90,10,100,0,161,64,21,9,10,0,1,143,17,161,16.1,"1",0,0,1,60,3,0,0,0,19,2,0,0,0,8,1,0,0,0,7,3
"1200480","120048000635","4","1",15,"4",79,6,85,0,146,45,12,1,3,1,1,124,20,146,9.7,"1",0,0,0,40,5,0,1,0,8,3,0,0,0,1,0,0,0,0,2,1
"1200480","120048000648","1","1",55,"3",410,63,473,7,1377,643,347,220,167,55,63,795,462,1377,25,"1",1,19,25,398,200,1,9,15,197,125,0,18,12,123,67,0,9,11,77,70
"1200480","120048000649","1","1",71,"3",345,31,376,0,1556,832,283,254,187,19,27,1243,265,1556,21.9,"1",2,5,7,706,112,0,4,4,212,63,0,4,9,202,39,0,6,7,123,51
"1200480","120048000651","1","1",44,"4",133,81,214,0,833,115,107,99,69,2,8,85,738,833,18.9,"3",0,0,1,9,105,0,1,0,13,93,0,0,0,7,92,0,0,1,6,62
"1200480","120048000671","1","1",71,"3",96,30,126,0,1416,505,414,267,230,136,58,396,823,1416,19.9,"1",1,36,20,157,291,1,38,20,112,243,1,36,13,67,150,0,26,5,60,139
"1200480","120048000681","1","1",100,"3",243,56,299,2,2204,783,511,501,409,60,97,935,1108,2204,22,"1",1,22,41,360,359,2,10,25,232,242,1,15,16,191,278,0,13,15,152,229
"1200480","120048000685","1","1",77,"3",329,76,405,1,1680,656,389,358,277,77,145,501,956,1680,21.8,"1",0,24,57,207,368,1,23,37,102,226,0,16,26,115,201,0,14,25,77,161
"1200480","120048000691","1","1",72,"3",345,34,379,1,1565,758,343,292,172,1,5,1489,69,1565,21.7,"1",0,0,2,722,34,1,0,1,326,15,0,0,2,280,10,0,1,0,161,10
"1200480","120048000706","1","1",74,"3",63,27,90,0,1463,391,374,345,353,163,26,396,873,1463,19.8,"1",0,48,8,93,242,1,41,7,103,222,4,33,7,95,206,0,41,4,105,203
"1200480","120048000714","1","1",69,"3",415,35,450,1,1600,737,206,353,304,3,3,1569,24,1600,23.2,"1",1,2,2,721,11,0,0,1,204,1,0,0,0,351,2,0,1,0,293,10
"1200480","120048000718","2","1",18,"4",86,25,111,0,175,15,14,27,83,1,3,98,73,175,9.7,"1",0,0,1,4,10,0,0,1,8,5,0,0,0,19,8,0,1,1,47,34
"1200480","120048000720","2","1",0,"4",17,2,19,0,163,18,21,9,11,1,5,58,97,163,NA,"1",0,0,1,4,13,1,1,1,6,12,1,0,1,1,6,0,0,1,3,7
"1200480","120048000721","1","1",0,"4",20,3,23,0,33,5,NA,2,1,1,1,15,16,33,NA,"1",0,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1200480","120048000748","1","1",93,"3",136,71,207,0,2187,752,550,462,410,64,84,358,1675,2187,23.5,"3",5,23,20,126,578,1,10,21,95,423,0,15,23,67,357,0,16,18,61,315
"1200480","120048000749","1","1",89,"3",190,74,264,0,2058,771,458,471,358,73,100,836,1048,2058,23.1,"1",0,23,45,354,349,0,16,18,173,251,1,17,19,196,238,0,17,18,113,210
"1200480","120048000759","1","1",127,"3",235,97,332,0,2964,1051,745,626,542,221,228,742,1768,2964,23.3,"1",0,55,90,284,622,2,60,55,196,432,2,57,49,138,380,1,49,34,124,334
"1200480","120048000762","1","1",65,"3",203,58,261,3,1551,659,398,288,206,74,91,617,766,1551,23.9,"1",1,28,34,275,321,0,16,24,161,197,1,18,23,113,133,1,12,10,68,115
"1200480","120048000767","1","1",94,"3",275,40,315,1,2065,842,530,381,312,45,69,871,1076,2065,22,"1",0,21,24,366,431,1,10,27,231,261,1,8,11,157,204,2,6,7,117,180
"1200480","120048000769","2","1",25,"4",59,15,74,0,149,16,18,21,56,3,10,41,95,149,6,"1",0,0,4,3,9,0,0,1,7,10,0,0,0,6,15,0,3,1,17,35
"1200480","120048000772","1","1",58,"3",140,49,189,0,1158,448,217,299,194,16,43,348,748,1158,20,"1",1,5,19,161,262,1,4,5,48,159,1,4,11,80,203,0,3,8,59,124
"1200480","120048000773","1","1",52,"3",196,40,236,2,997,419,205,293,80,18,41,640,296,997,19.2,"1",1,6,17,271,124,1,7,14,110,73,0,5,8,214,66,0,0,2,45,33
"1200480","120048001571","1","1",0,"4",4,0,4,0,44,15,8,9,2,0,1,35,8,44,NA,"1",0,0,0,13,2,0,0,0,8,0,0,0,1,4,4,0,0,0,1,1
"1200480","120048002161","1","1",0,"1",9,0,9,0,254,NA,NA,NA,NA,0,4,236,14,254,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048002162","1","1",3,"3",2,0,2,0,32,NA,NA,32,NA,0,1,0,31,32,10.7,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0
"1200480","120048002469","1","1",44,"3",47,25,72,0,1006,302,234,247,223,16,31,182,771,1006,22.9,"1",1,9,6,54,232,2,3,6,46,177,2,2,7,40,196,1,2,12,42,166
"1200480","120048002744","1","1",112,"3",112,26,138,0,2557,908,604,563,482,88,101,496,1871,2557,22.8,"1",0,26,36,189,657,0,26,23,95,460,1,20,20,120,402,0,16,22,92,352
"1200480","120048002745","1","1",75,"3",169,55,224,4,1597,604,408,294,291,6,16,549,1024,1597,21.3,"1",1,0,7,226,370,0,1,5,138,264,0,1,3,96,194,1,4,1,89,196
"1200480","120048003053","2","1",25,"4",83,17,100,0,160,10,10,4,31,3,7,86,64,160,6.4,"1",0,0,0,6,4,0,0,0,5,5,0,0,0,1,3,0,0,1,15,15
"1200480","120048003167","1","1",4,"4",5,1,6,0,28,14,5,1,NA,0,1,8,19,28,7,"1",0,0,0,4,10,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0
"1200480","120048003168","1","1",0,"4",3,0,3,0,14,5,2,1,NA,0,0,6,8,14,NA,"1",0,0,0,3,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"1200480","120048003169","1","1",0,"4",3,0,3,0,87,42,8,NA,NA,0,5,41,41,87,NA,"1",0,0,3,19,20,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
"1200480","120048003171","1","2",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048003351","4","1",7,"4",25,3,28,0,96,70,8,10,8,0,4,56,36,96,13.7,"1",0,0,4,44,22,0,0,0,4,4,0,0,0,4,6,0,0,0,4,4
"1200480","120048003352","1","1",2,"4",2,0,2,0,21,7,3,3,NA,0,0,15,6,21,10.5,"1",0,0,0,5,2,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0
"1200480","120048003353","1","1",2,"4",4,1,5,0,24,2,NA,NA,NA,1,0,15,8,24,12,"1",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048003354","1","1",2,"4",4,0,4,0,25,11,5,1,NA,0,1,15,9,25,12.5,"1",0,0,0,6,5,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0
"1200480","120048003355","1","1",0,"4",1,0,1,0,17,8,1,NA,1,0,0,14,3,17,NA,"1",0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"1200480","120048003356","1","1",9,"4",38,2,40,0,178,69,21,7,4,0,1,109,68,178,19.8,"1",0,0,0,39,30,0,0,0,14,7,0,0,0,2,5,0,0,0,0,4
"1200480","120048003358","1","1",0,"4",34,4,38,0,86,53,7,4,NA,0,1,62,23,86,NA,"1",0,0,1,38,14,0,0,0,3,4,0,0,0,3,1,0,0,0,0,0
"1200480","120048003359","1","1",0,"4",9,1,10,0,48,6,8,2,NA,0,0,15,32,48,NA,"1",0,0,0,0,6,0,0,0,2,6,0,0,0,1,1,0,0,0,0,0
"1200480","120048003364","1","1",253,"4",NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051000794","1","1",99,"3",517,175,692,7,1927,590,546,437,353,105,39,533,1240,1927,19.5,"4",6,26,9,182,367,2,32,8,159,345,1,19,15,115,287,1,28,7,77,240
"1200510","120051000805","1","1",105,"3",704,140,844,50,1687,576,426,355,322,131,39,851,659,1687,16.1,"2",2,36,12,305,221,1,31,14,205,175,3,31,7,190,124,1,33,6,143,139
"1200510","120051000812","1","1",110,"3",280,122,402,3,2129,616,560,509,442,26,23,317,1751,2129,19.4,"4",5,5,7,97,502,2,11,4,97,446,3,4,5,66,431,2,6,7,57,370
"1200510","120051000828","1","1",14,"1",199,14,213,14,220,NA,NA,NA,NA,24,11,163,22,220,15.7,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051000831","1","1",12,"4",162,20,182,0,224,14,19,15,9,0,1,128,94,224,18.7,"4",0,0,0,8,6,0,0,0,17,2,0,0,0,15,0,0,0,0,6,3
"1200510","120051000835","1","1",76,"3",433,130,563,9,1456,415,395,338,307,36,23,642,746,1456,19.2,"4",1,7,4,183,220,4,12,8,161,210,3,5,5,165,160,1,12,6,132,156
"1200510","120051000836","3","1",40,"3",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051000837","1","1",84,"3",499,157,656,9,1717,490,458,419,346,76,37,540,1051,1717,20.4,"4",4,23,10,154,299,4,16,8,150,280,3,23,11,123,259,2,14,8,109,213
"1200510","120051001591","2","1",16,"4",64,6,70,1,77,43,19,10,5,1,2,48,26,77,4.8,"2",0,1,1,31,10,0,0,0,9,10,0,0,0,4,6,0,0,1,4,0
"1200510","120051002064","2","1",0,"4",NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051002065","1","1",10,"1",118,24,142,7,151,NA,NA,NA,NA,3,3,112,33,151,15.1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051002165","1","1",11,"1",125,73,198,13,203,NA,NA,NA,NA,3,3,72,125,203,18.5,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051002169","1","1",93,"3",404,111,515,7,1779,440,479,422,433,32,11,620,1112,1779,19.1,"2",1,6,6,153,274,1,4,2,155,317,1,9,1,163,248,1,13,2,144,273
"1200510","120051002304","1","1",4,"4",30,1,31,1,62,26,10,4,1,0,0,34,28,62,15.5,"4",0,0,0,13,13,0,0,0,3,7,0,0,0,2,2,0,0,0,1,0
"1200510","120051002305","2","1",10,"4",17,1,18,0,73,13,10,9,11,0,3,23,47,73,7.3,"2",0,0,1,4,8,0,0,1,4,5,0,0,0,4,5,0,0,0,1,10
"1200510","120051002306","2","1",5,"4",13,1,14,0,43,8,7,2,NA,0,0,22,21,43,8.6,"4",0,0,0,4,4,0,0,0,3,4,0,0,0,1,1,0,0,0,0,0
"1200510","120051002431","2","1",30,"4",114,29,143,0,194,15,16,21,40,3,0,102,89,194,6.5,"4",0,0,0,8,7,0,0,0,11,5,0,0,0,14,7,0,2,0,17,21
"1200510","120051002557","4","1",10,"4",97,3,100,1,130,41,48,27,12,0,0,95,33,130,13,"2",1,0,0,26,14,1,0,0,39,8,0,0,0,20,7,0,0,0,9,3
"1200510","120051002601","4","1",2,"4",2,0,2,0,30,12,12,2,3,0,2,17,11,30,15,"4",0,0,0,8,4,0,0,1,7,4,0,0,0,1,1,0,0,1,0,2
"1200510","120051002602","2","1",90,"4",5,0,5,0,132,3,2,2,78,1,0,61,70,132,1.5,"2",0,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,1,0,37,40
"1200510","120051002995","1","1",30,"3",152,39,191,0,453,108,119,118,108,3,0,105,330,453,15.1,"8",5,1,0,23,79,4,0,0,29,86,4,1,0,28,85,2,1,0,25,80
"1200510","120051003054","4","1",0,"4",14,0,14,1,75,40,21,4,NA,3,0,35,37,75,NA,"4",0,2,0,18,20,0,0,0,12,9,0,1,0,0,3,0,0,0,0,0
"1200510","120051003057","4","1",0,"4",4,1,5,0,45,18,15,3,1,0,3,18,24,45,NA,"2",0,0,1,7,10,0,0,1,3,11,0,0,1,0,2,0,0,0,1,0
"1200510","120051003058","4","1",1,"4",1,0,1,0,15,8,3,1,2,0,0,1,14,15,15,"4",0,0,0,1,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2
"1200510","120051003062","1","1",0,"3",32,0,32,0,160,40,64,40,16,2,0,63,94,160,NA,"4",1,0,0,19,20,0,2,0,21,41,0,0,0,15,25,0,0,0,8,8
"1200510","120051003063","1","1",1,"4",3,0,3,0,30,15,5,NA,NA,0,0,12,18,30,30,"8",0,0,0,6,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
"1200510","120051003582","1","1",0,"3",43,0,43,0,116,44,43,20,8,0,0,113,3,116,NA,"2",0,0,0,42,2,0,0,0,42,1,0,0,0,20,0,0,0,0,8,0
"1200510","120051003703","1","3",0,"3",108,54,162,0,323,323,NA,NA,NA,7,9,79,223,323,NA,"4",5,7,9,79,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200510","120051003704","1","3",1,"3",2,0,2,0,7,4,3,NA,NA,0,0,3,4,7,7,"2",0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"1200510","120051004347","1","1",0,"3",24,0,24,0,101,19,40,29,12,0,1,92,8,101,NA,"2",0,0,0,16,3,0,0,0,37,3,0,0,0,28,1,0,0,1,10,1
"1200870","120087000916","1","1",8,"1",324,19,343,0,346,NA,NA,NA,NA,1,26,319,0,346,43.3,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087000918","1","1",119,"3",562,117,679,0,1924,727,491,405,301,25,273,447,1170,1924,16.2,"3",3,7,95,184,438,1,6,75,113,296,3,8,60,88,246,2,4,43,62,190
"1200870","120087000930","1","1",128,"3",838,176,1014,0,2245,656,680,487,422,54,470,641,1070,2245,17.5,"1",2,12,140,202,300,1,19,141,217,302,5,10,101,106,265,2,13,88,116,203
"1200870","120087000943","1","1",66,"4",614,62,676,278,881,7,14,11,28,4,538,60,279,881,13.3,"3",0,0,1,1,5,0,0,5,1,8,0,0,1,3,7,0,1,2,9,16
"1200870","120087000945","1","1",118,"3",925,132,1057,244,2100,903,504,359,327,15,616,273,1190,2100,17.8,"8",3,3,318,136,443,0,2,123,55,324,2,3,94,38,222,1,7,80,42,197
"1200870","120087000946","1","1",104,"4",823,135,958,334,1613,12,7,2,16,11,659,89,850,1613,15.5,"8",0,0,2,6,4,0,0,2,2,3,0,0,0,0,2,0,0,4,7,5
"1200870","120087000960","1","1",140,"3",920,185,1105,0,2308,998,541,360,409,83,581,852,785,2308,16.5,"1",3,23,279,407,286,2,16,140,197,186,2,23,73,113,149,0,21,89,135,164
"1200870","120087000965","1","1",133,"3",768,168,936,1,2182,894,484,465,339,108,295,908,861,2182,16.4,"3",2,30,147,421,294,3,27,59,193,202,2,25,51,188,199,3,26,38,106,166
"1200870","120087000972","1","1",124,"3",915,213,1128,0,2127,903,456,467,301,83,1091,325,623,2127,17.2,"3",2,18,501,141,241,2,18,231,70,135,1,21,226,73,146,0,26,133,41,101
"1200870","120087000986","1","1",5,"1",188,12,200,0,228,NA,NA,NA,NA,2,6,218,2,228,45.6,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087000999","1","1",98,"3",333,55,388,0,1971,622,476,454,416,46,319,176,1417,1971,20.1,"1",4,15,100,65,438,1,10,92,37,336,4,9,57,38,346,3,12,69,36,296
"1200870","120087001000","1","1",145,"3",741,149,890,212,2375,975,559,406,435,21,385,312,1648,2375,16.4,"3",2,7,200,115,651,4,6,80,83,386,0,6,51,39,310,3,2,54,75,301
"1200870","120087001002","1","1",8,"1",328,37,365,0,419,NA,NA,NA,NA,0,22,393,4,419,52.4,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087001007","1","1",80,"3",495,123,618,0,1270,424,349,269,228,87,175,283,720,1270,15.9,"1",3,29,57,106,229,0,13,56,64,216,1,22,36,60,150,1,23,26,53,125
"1200870","120087001010","2","1",23,"4",86,8,94,0,114,10,9,13,41,1,27,55,31,114,5,"1",0,0,1,5,4,0,0,2,6,1,0,0,3,6,4,0,1,9,18,13
"1200870","120087001011","1","1",103,"3",776,144,920,0,1602,669,333,281,319,27,710,503,358,1602,15.6,"1",1,12,309,217,130,0,2,148,108,75,2,2,115,97,65,1,11,138,81,88
"1200870","120087001024","2","1",19,"4",68,14,82,0,94,NA,NA,NA,NA,0,12,28,54,94,4.9,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087001692","1","1",0,"1",31,4,35,0,294,NA,NA,NA,NA,2,105,113,74,294,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087002190","2","1",32,"4",37,8,45,2,330,29,31,19,19,3,74,68,183,330,10.3,"1",0,1,6,7,15,0,1,7,9,14,0,0,6,3,10,0,0,6,3,10
"1200870","120087002325","1","1",119,"3",598,145,743,1,1723,488,448,401,386,82,347,550,736,1723,14.5,"3",1,22,103,170,192,5,24,85,138,196,0,18,76,114,193,2,18,83,128,155
"1200870","120087002437","1","1",139,"3",519,113,632,0,2790,938,705,511,636,108,579,269,1823,2790,20.1,"3",7,37,202,118,574,2,29,145,65,464,1,21,104,33,352,1,21,128,53,433
"1200870","120087002439","1","1",53,"4",363,68,431,7,709,3,2,5,21,4,64,88,551,709,13.4,"3",0,0,1,1,1,0,0,0,1,1,0,0,0,1,4,0,0,5,1,15
"1200870","120087002505","1","1",105,"3",523,117,640,1,1709,623,435,376,275,24,155,349,1172,1709,16.3,"3",2,8,61,137,415,5,5,42,98,285,0,7,27,65,277,2,4,25,49,195
"1200870","120087002511","2","1",13,"4",89,12,101,2,121,20,17,11,8,1,10,26,84,121,9.3,"8",0,0,2,4,14,0,1,2,4,10,0,0,1,2,8,0,0,1,2,5
"1200870","120087002512","2","1",31,"4",130,15,145,0,201,13,19,12,60,2,39,72,88,201,6.5,"3",0,0,2,3,8,0,0,5,4,10,0,1,4,4,3,0,0,11,15,34
"1200870","120087002562","1","1",126,"3",450,93,543,0,2746,958,705,621,462,59,342,331,1995,2746,21.8,"3",7,13,134,156,648,6,15,86,75,523,4,16,70,57,474,2,15,52,43,350
"1200870","120087002755","2","1",7,"4",41,7,48,0,51,3,1,NA,NA,0,11,12,28,51,7.3,"1",0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1200870","120087002756","2","1",16,"4",75,9,84,0,98,18,8,3,NA,0,11,63,24,98,6.1,"1",0,0,2,10,6,0,0,2,1,5,0,0,0,2,1,0,0,0,0,0
"1200870","120087002997","1","1",137,"3",458,87,545,126,2394,739,509,584,562,37,331,133,1880,2394,17.5,"8",4,5,105,36,589,5,12,69,29,394,2,6,74,43,459,2,14,83,25,438
"1200870","120087003177","2","1",15,"4",86,11,97,0,114,33,25,6,1,0,14,79,21,114,7.6,"1",0,0,6,22,5,0,0,0,20,5,0,0,1,5,0,0,0,0,1,0
"1200870","120087003179","1","1",113,"3",655,111,766,0,1698,651,376,315,356,28,253,803,610,1698,15,"1",2,8,101,347,193,0,8,56,165,147,0,3,48,127,137,2,9,48,164,133
"1200870","120087003181","1","1",111,"3",438,62,500,0,2164,633,518,411,602,75,421,178,1488,2164,19.5,"8",2,17,134,59,421,0,18,88,39,373,0,13,70,25,303,0,27,129,55,391
"1200870","120087003183","4","1",0,"4",NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003185","1","1",148,"3",813,137,950,0,2612,1002,689,447,474,65,501,848,1192,2612,17.6,"8",3,22,222,361,394,1,19,121,211,337,1,11,76,137,222,1,13,82,139,239
"1200870","120087003186","2","1",0,"4",NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003188","1","1",0,"4",15,2,17,0,149,33,19,10,7,0,13,46,87,149,NA,"3",1,0,3,9,20,0,0,1,5,13,0,0,1,4,5,0,0,0,3,4
"1200870","120087003378","1","1",4,"4",NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003379","1","1",136,"3",581,130,711,2,2739,922,750,584,483,72,456,467,1733,2739,20.1,"3",6,23,160,161,572,1,19,103,137,490,2,19,110,90,363,2,11,83,79,308
"1200870","120087003383","4","1",71,"4",494,69,563,30,806,227,43,13,7,1,141,478,183,806,11.4,"1",2,0,33,132,60,1,0,11,23,8,0,1,1,7,4,0,0,1,4,2
"1200870","120087003384","4","1",6,"4",35,7,42,0,54,38,10,1,NA,0,8,34,12,54,9,"1",0,0,4,27,7,0,0,2,4,4,0,0,1,0,0,0,0,0,0,0
"1200870","120087003385","4","1",0,"4",7,0,7,0,10,3,3,1,NA,0,0,3,7,10,NA,"1",0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
"1200870","120087003390","1","1",7,"4",30,1,31,2,80,44,2,2,1,1,4,56,18,80,11.4,"1",0,1,1,31,11,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0
"1200870","120087003392","1","1",3,"4",12,8,20,5,41,18,5,1,2,0,2,22,17,41,13.7,"3",0,0,0,10,8,0,0,1,2,2,0,0,0,1,0,0,0,0,1,1
"1200870","120087003399","1","1",0,"4",24,1,25,1,40,18,4,2,1,0,1,17,22,40,NA,"3",0,0,0,9,9,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1
"1200870","120087003406","1","1",13,"4",NA,NA,NA,919,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003586","4","1",5,"4",35,11,46,0,69,53,13,3,NA,0,13,37,18,69,13.8,"1",1,0,10,28,14,0,0,1,8,4,0,0,2,1,0,0,0,0,0,0
"1200870","120087003588","1","1",5,"4",13,0,13,0,101,47,15,4,1,2,5,51,43,101,20.2,"1",0,0,2,23,22,0,2,0,7,6,0,0,0,0,4,0,0,0,0,1
"1200870","120087003589","1","1",0,"4",30,9,39,0,132,29,37,29,6,1,22,9,100,132,NA,"1",0,0,8,3,18,0,0,5,4,28,0,0,1,1,27,0,0,2,0,4
"1200870","120087003711","1","3",79,"3",343,115,458,0,1417,680,495,241,NA,47,467,188,712,1417,17.9,"3",2,21,243,94,320,0,15,150,63,267,1,11,73,31,125,0,0,0,0,0
"1200870","120087003712","4","3",2,"4",23,5,28,9,65,34,23,4,4,0,17,5,43,65,32.5,"3",0,0,7,1,26,0,0,8,3,12,0,0,1,1,2,0,0,1,0,3
"1200870","120087003716","1","3",1,"4",7,0,7,0,10,2,NA,NA,NA,1,0,8,1,10,10,"1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003717","1","4",0,"3",4,1,5,0,21,13,2,NA,NA,0,2,11,7,21,NA,"1",0,0,2,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1200870","120087003718","1","3",7,"4",30,0,30,0,84,63,10,2,NA,1,14,24,45,84,12,"1",0,1,10,18,34,0,0,2,2,6,0,0,0,0,2,0,0,0,0,0
